aria_account_id,aria_customer_id,aria_relationship_type
aria_acct_001776,aria_cust_000843,HOLDER
aria_acct_001777,aria_cust_000843,HOLDER
aria_acct_001778,aria_cust_000844,HOLDER
aria_acct_001779,aria_cust_000844,HOLDER
aria_acct_001780,aria_cust_000845,HOLDER
aria_acct_001781,aria_cust_000845,HOLDER
aria_acct_001782,aria_cust_000845,BORROWER
aria_acct_001783,aria_cust_000845,HOLDER
aria_acct_001784,aria_cust_000846,HOLDER
aria_acct_001785,aria_cust_000846,HOLDER
aria_acct_001786,aria_cust_000846,BORROWER
aria_acct_001786,aria_cust_003566,GUARANTOR
aria_acct_001787,aria_cust_000847,HOLDER
aria_acct_001788,aria_cust_000848,HOLDER
aria_acct_001789,aria_cust_000849,HOLDER
aria_acct_001789,aria_cust_001810,HOLDER
aria_acct_001790,aria_cust_000850,HOLDER
aria_acct_001790,aria_cust_003422,HOLDER
aria_acct_001791,aria_cust_000850,HOLDER
aria_acct_001791,aria_cust_002089,BENEFICIARY
aria_acct_001792,aria_cust_000851,HOLDER
aria_acct_001792,aria_cust_002297,HOLDER
aria_acct_001793,aria_cust_000851,HOLDER
aria_acct_001794,aria_cust_000852,HOLDER
aria_acct_001794,aria_cust_002082,HOLDER
aria_acct_001795,aria_cust_000852,HOLDER
aria_acct_001796,aria_cust_000853,HOLDER
aria_acct_001797,aria_cust_000853,HOLDER
aria_acct_001797,aria_cust_002255,HOLDER
aria_acct_001798,aria_cust_000854,HOLDER
aria_acct_001798,aria_cust_001532,HOLDER
aria_acct_001799,aria_cust_000854,HOLDER
aria_acct_001799,aria_cust_002413,HOLDER
aria_acct_001800,aria_cust_000854,HOLDER
aria_acct_001801,aria_cust_000855,HOLDER
aria_acct_001802,aria_cust_000855,HOLDER
aria_acct_001803,aria_cust_000856,HOLDER
aria_acct_001804,aria_cust_000856,HOLDER
aria_acct_001804,aria_cust_002235,HOLDER
aria_acct_001805,aria_cust_000857,HOLDER
aria_acct_001806,aria_cust_000858,HOLDER
aria_acct_001806,aria_cust_004824,BENEFICIARY
aria_acct_001807,aria_cust_000858,BORROWER
aria_acct_001808,aria_cust_000859,HOLDER
aria_acct_001809,aria_cust_000860,HOLDER
aria_acct_001810,aria_cust_000860,HOLDER
aria_acct_001811,aria_cust_000861,HOLDER
aria_acct_001812,aria_cust_000861,HOLDER
aria_acct_001813,aria_cust_000861,HOLDER
aria_acct_001814,aria_cust_000862,HOLDER
aria_acct_001815,aria_cust_000862,HOLDER
aria_acct_001816,aria_cust_000863,HOLDER
aria_acct_001816,aria_cust_003828,HOLDER
aria_acct_001817,aria_cust_000863,HOLDER
aria_acct_001818,aria_cust_000863,HOLDER
aria_acct_001819,aria_cust_000863,HOLDER
aria_acct_001820,aria_cust_000864,HOLDER
aria_acct_001821,aria_cust_000864,HOLDER
aria_acct_001822,aria_cust_000864,BORROWER
aria_acct_001822,aria_cust_004505,GUARANTOR
aria_acct_001823,aria_cust_000865,HOLDER
aria_acct_001824,aria_cust_000865,HOLDER
aria_acct_001825,aria_cust_000866,HOLDER
aria_acct_001826,aria_cust_000866,HOLDER
aria_acct_001827,aria_cust_000867,HOLDER
aria_acct_001828,aria_cust_000868,HOLDER
aria_acct_001829,aria_cust_000868,HOLDER
aria_acct_001829,aria_cust_001390,HOLDER
aria_acct_001830,aria_cust_000868,BORROWER
aria_acct_001831,aria_cust_000869,HOLDER
aria_acct_001832,aria_cust_000869,HOLDER
aria_acct_001833,aria_cust_000870,HOLDER
aria_acct_001834,aria_cust_000870,HOLDER
aria_acct_001834,aria_cust_002742,HOLDER
aria_acct_001835,aria_cust_000870,BORROWER
aria_acct_001835,aria_cust_001322,GUARANTOR
aria_acct_001836,aria_cust_000870,HOLDER
aria_acct_001837,aria_cust_000871,HOLDER
aria_acct_001837,aria_cust_002958,BENEFICIARY
aria_acct_001838,aria_cust_000872,HOLDER
aria_acct_001839,aria_cust_000873,HOLDER
aria_acct_001840,aria_cust_000873,HOLDER
aria_acct_001841,aria_cust_000874,HOLDER
aria_acct_001842,aria_cust_000874,HOLDER
aria_acct_001843,aria_cust_000875,HOLDER
aria_acct_001844,aria_cust_000875,HOLDER
aria_acct_001845,aria_cust_000876,HOLDER
aria_acct_001846,aria_cust_000876,HOLDER
aria_acct_001847,aria_cust_000877,HOLDER
aria_acct_001848,aria_cust_000877,HOLDER
aria_acct_001849,aria_cust_000878,HOLDER
aria_acct_001850,aria_cust_000878,HOLDER
aria_acct_001850,aria_cust_000532,HOLDER
aria_acct_001850,aria_cust_000611,BENEFICIARY
aria_acct_001851,aria_cust_000879,HOLDER
aria_acct_001852,aria_cust_000879,BORROWER
aria_acct_001852,aria_cust_002265,GUARANTOR
aria_acct_001853,aria_cust_000880,HOLDER
aria_acct_001853,aria_cust_004663,BENEFICIARY
aria_acct_001854,aria_cust_000880,HOLDER
aria_acct_001855,aria_cust_000881,HOLDER
aria_acct_001856,aria_cust_000881,HOLDER
aria_acct_001857,aria_cust_000882,HOLDER
aria_acct_001858,aria_cust_000882,HOLDER
aria_acct_001859,aria_cust_000883,HOLDER
aria_acct_001860,aria_cust_000883,HOLDER
aria_acct_001861,aria_cust_000884,HOLDER
aria_acct_001862,aria_cust_000884,HOLDER
aria_acct_001863,aria_cust_000885,HOLDER
aria_acct_001864,aria_cust_000885,HOLDER
aria_acct_001864,aria_cust_003567,HOLDER
aria_acct_001865,aria_cust_000886,HOLDER
aria_acct_001866,aria_cust_000887,HOLDER
aria_acct_001867,aria_cust_000888,HOLDER
aria_acct_001868,aria_cust_000888,HOLDER
aria_acct_001868,aria_cust_003371,BENEFICIARY
aria_acct_001869,aria_cust_000888,HOLDER
aria_acct_001870,aria_cust_000889,HOLDER
aria_acct_001870,aria_cust_002538,HOLDER
aria_acct_001871,aria_cust_000889,HOLDER
aria_acct_001872,aria_cust_000890,HOLDER
aria_acct_001873,aria_cust_000890,HOLDER
aria_acct_001873,aria_cust_001877,HOLDER
aria_acct_001874,aria_cust_000891,HOLDER
aria_acct_001874,aria_cust_000999,HOLDER
aria_acct_001875,aria_cust_000891,HOLDER
aria_acct_001876,aria_cust_000892,HOLDER
aria_acct_001877,aria_cust_000892,HOLDER
aria_acct_001878,aria_cust_000892,HOLDER
aria_acct_001879,aria_cust_000893,HOLDER
aria_acct_001879,aria_cust_002512,HOLDER
aria_acct_001880,aria_cust_000893,HOLDER
aria_acct_001881,aria_cust_000894,HOLDER
aria_acct_001882,aria_cust_000894,HOLDER
aria_acct_001882,aria_cust_002653,BENEFICIARY
aria_acct_001883,aria_cust_000895,HOLDER
aria_acct_001884,aria_cust_000895,HOLDER
aria_acct_001885,aria_cust_000895,HOLDER
aria_acct_001886,aria_cust_000895,HOLDER
aria_acct_001887,aria_cust_000896,HOLDER
aria_acct_001888,aria_cust_000896,HOLDER
aria_acct_001889,aria_cust_000897,HOLDER
aria_acct_001890,aria_cust_000897,HOLDER
aria_acct_001891,aria_cust_000897,HOLDER
aria_acct_001892,aria_cust_000898,HOLDER
aria_acct_001893,aria_cust_000898,HOLDER
aria_acct_001893,aria_cust_001950,HOLDER
aria_acct_001894,aria_cust_000898,BORROWER
aria_acct_001895,aria_cust_000899,HOLDER
aria_acct_001896,aria_cust_000899,HOLDER
aria_acct_001897,aria_cust_000899,HOLDER
aria_acct_001898,aria_cust_000900,HOLDER
aria_acct_001899,aria_cust_000900,HOLDER
aria_acct_001900,aria_cust_000901,HOLDER
aria_acct_001901,aria_cust_000901,HOLDER
aria_acct_001902,aria_cust_000902,HOLDER
aria_acct_001903,aria_cust_000902,HOLDER
aria_acct_001904,aria_cust_000903,HOLDER
aria_acct_001905,aria_cust_000903,HOLDER
aria_acct_001906,aria_cust_000904,HOLDER
aria_acct_001907,aria_cust_000904,HOLDER
aria_acct_001908,aria_cust_000904,HOLDER
aria_acct_001909,aria_cust_000905,HOLDER
aria_acct_001910,aria_cust_000906,HOLDER
aria_acct_001911,aria_cust_000906,HOLDER
aria_acct_001912,aria_cust_000906,HOLDER
aria_acct_001913,aria_cust_000907,HOLDER
aria_acct_001913,aria_cust_000600,BENEFICIARY
aria_acct_001914,aria_cust_000908,HOLDER
aria_acct_001915,aria_cust_000908,HOLDER
aria_acct_001916,aria_cust_000909,HOLDER
aria_acct_001917,aria_cust_000910,HOLDER
aria_acct_001918,aria_cust_000910,HOLDER
aria_acct_001918,aria_cust_002197,HOLDER
aria_acct_001918,aria_cust_002688,BENEFICIARY
aria_acct_001919,aria_cust_000911,HOLDER
aria_acct_001919,aria_cust_001035,HOLDER
aria_acct_001920,aria_cust_000912,HOLDER
aria_acct_001920,aria_cust_000957,HOLDER
aria_acct_001921,aria_cust_000912,HOLDER
aria_acct_001921,aria_cust_002327,HOLDER
aria_acct_001922,aria_cust_000912,HOLDER
aria_acct_001922,aria_cust_000025,HOLDER
aria_acct_001923,aria_cust_000913,HOLDER
aria_acct_001924,aria_cust_000913,HOLDER
aria_acct_001924,aria_cust_001777,BENEFICIARY
aria_acct_001925,aria_cust_000914,HOLDER
aria_acct_001926,aria_cust_000914,HOLDER
aria_acct_001927,aria_cust_000915,HOLDER
aria_acct_001928,aria_cust_000916,HOLDER
aria_acct_001929,aria_cust_000917,HOLDER
aria_acct_001930,aria_cust_000917,HOLDER
aria_acct_001931,aria_cust_000917,HOLDER
aria_acct_001932,aria_cust_000917,BORROWER
aria_acct_001933,aria_cust_000918,HOLDER
aria_acct_001933,aria_cust_001009,HOLDER
aria_acct_001934,aria_cust_000918,HOLDER
aria_acct_001935,aria_cust_000919,HOLDER
aria_acct_001935,aria_cust_001348,HOLDER
aria_acct_001936,aria_cust_000919,HOLDER
aria_acct_001937,aria_cust_000920,HOLDER
aria_acct_001938,aria_cust_000920,HOLDER
aria_acct_001939,aria_cust_000921,HOLDER
aria_acct_001939,aria_cust_003691,BENEFICIARY
aria_acct_001940,aria_cust_000922,HOLDER
aria_acct_001941,aria_cust_000922,HOLDER
aria_acct_001942,aria_cust_000923,HOLDER
aria_acct_001943,aria_cust_000923,HOLDER
aria_acct_001944,aria_cust_000924,HOLDER
aria_acct_001945,aria_cust_000924,HOLDER
aria_acct_001945,aria_cust_002831,HOLDER
aria_acct_001945,aria_cust_000034,BENEFICIARY
aria_acct_001946,aria_cust_000925,HOLDER
aria_acct_001947,aria_cust_000926,HOLDER
aria_acct_001948,aria_cust_000927,HOLDER
aria_acct_001949,aria_cust_000927,HOLDER
aria_acct_001950,aria_cust_000928,HOLDER
aria_acct_001951,aria_cust_000928,BORROWER
aria_acct_001952,aria_cust_000929,HOLDER
aria_acct_001953,aria_cust_000929,HOLDER
aria_acct_001954,aria_cust_000930,HOLDER
aria_acct_001955,aria_cust_000930,HOLDER
aria_acct_001956,aria_cust_000930,HOLDER
aria_acct_001957,aria_cust_000931,HOLDER
aria_acct_001957,aria_cust_001199,BENEFICIARY
aria_acct_001958,aria_cust_000932,HOLDER
aria_acct_001958,aria_cust_003523,HOLDER
aria_acct_001959,aria_cust_000932,HOLDER
aria_acct_001960,aria_cust_000933,HOLDER
aria_acct_001960,aria_cust_001498,BENEFICIARY
aria_acct_001961,aria_cust_000934,HOLDER
aria_acct_001962,aria_cust_000934,HOLDER
aria_acct_001963,aria_cust_000935,HOLDER
aria_acct_001964,aria_cust_000936,HOLDER
aria_acct_001965,aria_cust_000937,HOLDER
aria_acct_001965,aria_cust_004804,BENEFICIARY
aria_acct_001966,aria_cust_000937,HOLDER
aria_acct_001967,aria_cust_000937,HOLDER
aria_acct_001968,aria_cust_000938,HOLDER
aria_acct_001969,aria_cust_000938,HOLDER
aria_acct_001970,aria_cust_000938,HOLDER
aria_acct_001970,aria_cust_002154,BENEFICIARY
aria_acct_001971,aria_cust_000938,HOLDER
aria_acct_001972,aria_cust_000939,HOLDER
aria_acct_001973,aria_cust_000939,HOLDER
aria_acct_001973,aria_cust_002272,HOLDER
aria_acct_001974,aria_cust_000940,HOLDER
aria_acct_001975,aria_cust_000941,HOLDER
aria_acct_001976,aria_cust_000942,HOLDER
aria_acct_001977,aria_cust_000942,HOLDER
aria_acct_001977,aria_cust_003983,HOLDER
aria_acct_001978,aria_cust_000943,HOLDER
aria_acct_001978,aria_cust_004876,HOLDER
aria_acct_001979,aria_cust_000943,HOLDER
aria_acct_001980,aria_cust_000943,HOLDER
aria_acct_001980,aria_cust_004210,BENEFICIARY
aria_acct_001981,aria_cust_000944,HOLDER
aria_acct_001982,aria_cust_000945,HOLDER
aria_acct_001983,aria_cust_000945,HOLDER
aria_acct_001984,aria_cust_000946,HOLDER
aria_acct_001985,aria_cust_000946,HOLDER
aria_acct_001986,aria_cust_000947,HOLDER
aria_acct_001987,aria_cust_000947,HOLDER
aria_acct_001988,aria_cust_000948,HOLDER
aria_acct_001989,aria_cust_000948,HOLDER
aria_acct_001990,aria_cust_000949,HOLDER
aria_acct_001991,aria_cust_000949,HOLDER
aria_acct_001992,aria_cust_000950,HOLDER
aria_acct_001993,aria_cust_000950,HOLDER
aria_acct_001994,aria_cust_000950,HOLDER
aria_acct_001995,aria_cust_000951,HOLDER
aria_acct_001996,aria_cust_000951,HOLDER
aria_acct_001997,aria_cust_000952,HOLDER
aria_acct_001998,aria_cust_000952,HOLDER
aria_acct_001999,aria_cust_000953,HOLDER
aria_acct_002000,aria_cust_000954,HOLDER
aria_acct_002001,aria_cust_000954,HOLDER
aria_acct_002002,aria_cust_000955,HOLDER
aria_acct_002003,aria_cust_000956,HOLDER
aria_acct_002004,aria_cust_000956,HOLDER
aria_acct_002005,aria_cust_000957,HOLDER
aria_acct_002005,aria_cust_000536,HOLDER
aria_acct_002006,aria_cust_000957,HOLDER
aria_acct_002007,aria_cust_000957,HOLDER
aria_acct_002008,aria_cust_000958,HOLDER
aria_acct_002009,aria_cust_000958,HOLDER
aria_acct_002009,aria_cust_001176,HOLDER
aria_acct_002010,aria_cust_000959,HOLDER
aria_acct_002010,aria_cust_002640,BENEFICIARY
aria_acct_002011,aria_cust_000959,HOLDER
aria_acct_002012,aria_cust_000960,HOLDER
aria_acct_002012,aria_cust_003826,BENEFICIARY
aria_acct_002013,aria_cust_000960,HOLDER
aria_acct_002013,aria_cust_004525,HOLDER
aria_acct_002014,aria_cust_000960,HOLDER
aria_acct_002015,aria_cust_000961,HOLDER
aria_acct_002016,aria_cust_000962,HOLDER
aria_acct_002017,aria_cust_000962,HOLDER
aria_acct_002018,aria_cust_000963,HOLDER
aria_acct_002019,aria_cust_000964,HOLDER
aria_acct_002020,aria_cust_000964,HOLDER
aria_acct_002021,aria_cust_000964,BORROWER
aria_acct_002021,aria_cust_003354,GUARANTOR
aria_acct_002022,aria_cust_000964,HOLDER
aria_acct_002023,aria_cust_000965,HOLDER
aria_acct_002023,aria_cust_000480,HOLDER
aria_acct_002024,aria_cust_000965,HOLDER
aria_acct_002024,aria_cust_000170,BENEFICIARY
aria_acct_002025,aria_cust_000965,BORROWER
aria_acct_002026,aria_cust_000966,HOLDER
aria_acct_002026,aria_cust_002362,HOLDER
aria_acct_002027,aria_cust_000967,HOLDER
aria_acct_002028,aria_cust_000967,HOLDER
aria_acct_002029,aria_cust_000967,BORROWER
aria_acct_002029,aria_cust_002267,GUARANTOR
aria_acct_002030,aria_cust_000968,HOLDER
aria_acct_002031,aria_cust_000968,HOLDER
aria_acct_002032,aria_cust_000968,HOLDER
aria_acct_002032,aria_cust_000715,BENEFICIARY
aria_acct_002033,aria_cust_000969,HOLDER
aria_acct_002034,aria_cust_000969,HOLDER
aria_acct_002035,aria_cust_000969,HOLDER
aria_acct_002036,aria_cust_000969,HOLDER
aria_acct_002037,aria_cust_000970,HOLDER
aria_acct_002037,aria_cust_000816,HOLDER
aria_acct_002038,aria_cust_000970,HOLDER
aria_acct_002039,aria_cust_000971,HOLDER
aria_acct_002040,aria_cust_000971,HOLDER
aria_acct_002040,aria_cust_004367,HOLDER
aria_acct_002041,aria_cust_000971,BORROWER
aria_acct_002042,aria_cust_000972,HOLDER
aria_acct_002043,aria_cust_000973,HOLDER
aria_acct_002044,aria_cust_000973,HOLDER
aria_acct_002045,aria_cust_000973,HOLDER
aria_acct_002046,aria_cust_000974,HOLDER
aria_acct_002047,aria_cust_000975,HOLDER
aria_acct_002048,aria_cust_000976,HOLDER
aria_acct_002049,aria_cust_000976,HOLDER
aria_acct_002050,aria_cust_000977,HOLDER
aria_acct_002051,aria_cust_000978,HOLDER
aria_acct_002052,aria_cust_000979,HOLDER
aria_acct_002053,aria_cust_000979,HOLDER
aria_acct_002054,aria_cust_000980,HOLDER
aria_acct_002055,aria_cust_000980,HOLDER
aria_acct_002056,aria_cust_000981,HOLDER
aria_acct_002056,aria_cust_002808,HOLDER
aria_acct_002057,aria_cust_000981,HOLDER
aria_acct_002058,aria_cust_000982,HOLDER
aria_acct_002058,aria_cust_003801,HOLDER
aria_acct_002059,aria_cust_000983,HOLDER
aria_acct_002060,aria_cust_000983,HOLDER
aria_acct_002060,aria_cust_002579,HOLDER
aria_acct_002060,aria_cust_003923,BENEFICIARY
aria_acct_002061,aria_cust_000984,HOLDER
aria_acct_002062,aria_cust_000984,HOLDER
aria_acct_002063,aria_cust_000984,HOLDER
aria_acct_002063,aria_cust_000124,HOLDER
aria_acct_002063,aria_cust_003622,BENEFICIARY
aria_acct_002064,aria_cust_000985,HOLDER
aria_acct_002065,aria_cust_000985,HOLDER
aria_acct_002066,aria_cust_000985,BORROWER
aria_acct_002067,aria_cust_000986,HOLDER
aria_acct_002068,aria_cust_000987,HOLDER
aria_acct_002069,aria_cust_000987,HOLDER
aria_acct_002069,aria_cust_002463,HOLDER
aria_acct_002070,aria_cust_000988,HOLDER
aria_acct_002070,aria_cust_000358,BENEFICIARY
aria_acct_002071,aria_cust_000988,HOLDER
aria_acct_002072,aria_cust_000989,HOLDER
aria_acct_002073,aria_cust_000989,HOLDER
aria_acct_002074,aria_cust_000989,HOLDER
aria_acct_002075,aria_cust_000990,HOLDER
aria_acct_002076,aria_cust_000990,HOLDER
aria_acct_002077,aria_cust_000991,HOLDER
aria_acct_002078,aria_cust_000991,HOLDER
aria_acct_002079,aria_cust_000992,HOLDER
aria_acct_002080,aria_cust_000993,HOLDER
aria_acct_002080,aria_cust_002050,BENEFICIARY
aria_acct_002081,aria_cust_000993,HOLDER
aria_acct_002082,aria_cust_000994,HOLDER
aria_acct_002082,aria_cust_000765,HOLDER
aria_acct_002083,aria_cust_000994,HOLDER
aria_acct_002084,aria_cust_000995,HOLDER
aria_acct_002085,aria_cust_000995,HOLDER
aria_acct_002086,aria_cust_000995,HOLDER
aria_acct_002087,aria_cust_000996,HOLDER
aria_acct_002088,aria_cust_000996,HOLDER
aria_acct_002089,aria_cust_000996,BORROWER
aria_acct_002090,aria_cust_000997,HOLDER
aria_acct_002091,aria_cust_000997,HOLDER
aria_acct_002092,aria_cust_000997,HOLDER
aria_acct_002093,aria_cust_000998,HOLDER
aria_acct_002093,aria_cust_002399,HOLDER
aria_acct_002094,aria_cust_000999,HOLDER
aria_acct_002095,aria_cust_000999,HOLDER
aria_acct_002095,aria_cust_004882,HOLDER
aria_acct_002096,aria_cust_001000,HOLDER
aria_acct_002097,aria_cust_001000,HOLDER
aria_acct_002098,aria_cust_001001,HOLDER
aria_acct_002099,aria_cust_001001,HOLDER
aria_acct_002099,aria_cust_001992,BENEFICIARY
aria_acct_002100,aria_cust_001002,HOLDER
aria_acct_002101,aria_cust_001002,HOLDER
aria_acct_002102,aria_cust_001003,HOLDER
aria_acct_002103,aria_cust_001004,HOLDER
aria_acct_002104,aria_cust_001004,HOLDER
aria_acct_002105,aria_cust_001005,HOLDER
aria_acct_002106,aria_cust_001005,HOLDER
aria_acct_002107,aria_cust_001006,HOLDER
aria_acct_002107,aria_cust_000278,HOLDER
aria_acct_002108,aria_cust_001007,HOLDER
aria_acct_002109,aria_cust_001007,HOLDER
aria_acct_002110,aria_cust_001008,HOLDER
aria_acct_002110,aria_cust_001961,HOLDER
aria_acct_002111,aria_cust_001008,BORROWER
aria_acct_002112,aria_cust_001009,HOLDER
aria_acct_002113,aria_cust_001009,HOLDER
aria_acct_002114,aria_cust_001010,HOLDER
aria_acct_002115,aria_cust_001010,HOLDER
aria_acct_002116,aria_cust_001010,HOLDER
aria_acct_002117,aria_cust_001011,HOLDER
aria_acct_002118,aria_cust_001011,HOLDER
aria_acct_002118,aria_cust_002286,HOLDER
aria_acct_002119,aria_cust_001011,BORROWER
aria_acct_002119,aria_cust_004610,GUARANTOR
aria_acct_002120,aria_cust_001012,HOLDER
aria_acct_002121,aria_cust_001012,HOLDER
aria_acct_002122,aria_cust_001013,HOLDER
aria_acct_002123,aria_cust_001014,HOLDER
aria_acct_002124,aria_cust_001014,HOLDER
aria_acct_002125,aria_cust_001015,HOLDER
aria_acct_002126,aria_cust_001016,HOLDER
aria_acct_002127,aria_cust_001016,HOLDER
aria_acct_002128,aria_cust_001017,HOLDER
aria_acct_002129,aria_cust_001017,HOLDER
aria_acct_002129,aria_cust_004363,BENEFICIARY
aria_acct_002130,aria_cust_001018,HOLDER
aria_acct_002130,aria_cust_004145,HOLDER
aria_acct_002131,aria_cust_001018,HOLDER
aria_acct_002132,aria_cust_001019,HOLDER
aria_acct_002133,aria_cust_001019,HOLDER
aria_acct_002134,aria_cust_001020,HOLDER
aria_acct_002135,aria_cust_001020,HOLDER
aria_acct_002135,aria_cust_004619,HOLDER
aria_acct_002136,aria_cust_001020,HOLDER
aria_acct_002136,aria_cust_003371,BENEFICIARY
aria_acct_002137,aria_cust_001021,HOLDER
aria_acct_002137,aria_cust_004902,BENEFICIARY
aria_acct_002138,aria_cust_001021,HOLDER
aria_acct_002139,aria_cust_001021,HOLDER
aria_acct_002140,aria_cust_001021,BORROWER
aria_acct_002141,aria_cust_001022,HOLDER
aria_acct_002142,aria_cust_001023,HOLDER
aria_acct_002142,aria_cust_003779,BENEFICIARY
aria_acct_002143,aria_cust_001023,HOLDER
aria_acct_002144,aria_cust_001024,HOLDER
aria_acct_002145,aria_cust_001025,HOLDER
aria_acct_002146,aria_cust_001025,HOLDER
aria_acct_002146,aria_cust_001916,BENEFICIARY
aria_acct_002147,aria_cust_001025,BORROWER
aria_acct_002148,aria_cust_001026,HOLDER
aria_acct_002149,aria_cust_001027,HOLDER
aria_acct_002150,aria_cust_001027,HOLDER
aria_acct_002151,aria_cust_001028,HOLDER
aria_acct_002151,aria_cust_001380,HOLDER
aria_acct_002152,aria_cust_001028,HOLDER
aria_acct_002153,aria_cust_001029,HOLDER
aria_acct_002154,aria_cust_001030,HOLDER
aria_acct_002155,aria_cust_001030,HOLDER
aria_acct_002156,aria_cust_001031,HOLDER
aria_acct_002157,aria_cust_001032,HOLDER
aria_acct_002158,aria_cust_001032,BORROWER
aria_acct_002159,aria_cust_001033,HOLDER
aria_acct_002159,aria_cust_000038,HOLDER
aria_acct_002160,aria_cust_001033,HOLDER
aria_acct_002161,aria_cust_001033,HOLDER
aria_acct_002162,aria_cust_001034,HOLDER
aria_acct_002163,aria_cust_001035,HOLDER
aria_acct_002164,aria_cust_001035,HOLDER
aria_acct_002165,aria_cust_001036,HOLDER
aria_acct_002166,aria_cust_001036,HOLDER
aria_acct_002167,aria_cust_001037,HOLDER
aria_acct_002168,aria_cust_001037,HOLDER
aria_acct_002168,aria_cust_002025,HOLDER
aria_acct_002169,aria_cust_001038,HOLDER
aria_acct_002170,aria_cust_001039,HOLDER
aria_acct_002171,aria_cust_001039,HOLDER
aria_acct_002172,aria_cust_001040,HOLDER
aria_acct_002173,aria_cust_001041,HOLDER
aria_acct_002174,aria_cust_001041,HOLDER
aria_acct_002175,aria_cust_001042,HOLDER
aria_acct_002176,aria_cust_001042,HOLDER
aria_acct_002177,aria_cust_001043,HOLDER
aria_acct_002178,aria_cust_001043,HOLDER
aria_acct_002179,aria_cust_001044,HOLDER
aria_acct_002180,aria_cust_001044,HOLDER
aria_acct_002181,aria_cust_001044,HOLDER
aria_acct_002182,aria_cust_001045,HOLDER
aria_acct_002182,aria_cust_001323,HOLDER
aria_acct_002183,aria_cust_001045,HOLDER
aria_acct_002184,aria_cust_001046,HOLDER
aria_acct_002185,aria_cust_001046,HOLDER
aria_acct_002186,aria_cust_001046,BORROWER
aria_acct_002186,aria_cust_003009,GUARANTOR
aria_acct_002187,aria_cust_001047,HOLDER
aria_acct_002188,aria_cust_001047,HOLDER
aria_acct_002189,aria_cust_001048,HOLDER
aria_acct_002190,aria_cust_001048,HOLDER
aria_acct_002191,aria_cust_001049,HOLDER
aria_acct_002192,aria_cust_001049,BORROWER
