trxn_id,customer_id,residency_country_id,zipcode,xceed_rf_score
4802,c_66,254,60440,3
4803,c_31,267,11354,8
4804,c_1506,267,NULL,1
4805,c_87,267,NULL,0
4806,c_690,254,60077,5
4807,c_1507,267,NULL,4
4808,c_285,267,NULL,5
4809,c_13,267,94111,0
4810,c_681,254,10940,4
4811,c_408,267,NULL,0
4812,c_1508,267,NULL,2
4813,c_724,267,60173,2
4814,c_63,267,NULL,4
4815,c_50,254,60527,10
4816,c_1509,254,60625,0
4817,c_13,267,94111,0
4818,c_104,267,77036,9
4819,c_428,267,60160,6
4820,c_409,267,NULL,8
4821,c_1510,267,NULL,5
4822,c_8,267,94111,5
4823,c_1511,254,60411,6
4824,c_49,267,60148,4
4825,c_49,267,19901,4
4826,c_1512,267,NULL,3
4827,c_660,267,NULL,0
4828,c_1513,254,60053,3
4829,c_49,267,19901,4
4830,c_1514,267,NULL,7
4831,c_116,267,91789,3
4832,c_1423,267,NULL,10
4833,c_619,267,60641,10
4834,c_643,267,60641,5
4835,c_818,267,NULL,6
4836,c_41,267,94111,0
4837,c_49,267,60148,4
4838,c_29,267,60640,8
4839,c_66,254,60440,3
4840,c_1515,267,NULL,10
4841,c_1,267,19806,6
4842,c_1227,254,60707,1
4843,c_8,267,94111,5
4844,c_30,267,95110,0
4845,c_49,267,60148,4
4846,c_22,267,NULL,2
4847,c_144,267,NULL,9
4848,c_563,254,60608,10
4849,c_100,267,NULL,8
4850,c_104,267,77036,9
4851,c_1,267,19806,6
4852,c_864,267,NULL,7
4853,c_144,267,NULL,9
4854,c_8,267,94111,5
4855,c_197,254,60056,8
4856,c_176,267,NULL,9
4857,c_1468,267,NULL,6
4858,c_127,267,94111,0
4859,c_97,254,60062,6
4860,c_727,267,NULL,0
4861,c_66,254,60440,3
4862,c_28,267,94111,8
4863,c_1516,254,60076,7
4864,c_1517,267,NULL,8
4865,c_115,267,NULL,10
4866,c_49,267,19901,4
4867,c_1518,267,NULL,2
4868,c_78,267,6511,3
4869,c_66,254,60440,3
4870,c_724,267,60173,2
4871,c_1,267,19806,6
4872,c_1519,267,NULL,0
4873,c_98,267,NULL,4
4874,c_8,267,94111,5
4875,c_720,267,60173,0
4876,c_1520,267,NULL,3
4877,c_1521,267,NULL,1
4878,c_1,267,19806,6
4879,c_1023,267,NULL,3
4880,c_28,267,94111,8
4881,c_13,267,94111,0
4882,c_97,254,60062,6
4883,c_22,267,NULL,2
4884,c_87,267,NULL,0
4885,c_792,254,60660,10
4886,c_244,267,NULL,8
4887,c_681,254,10940,4
4888,c_98,267,NULL,4
4889,c_13,267,94111,0
4890,c_1522,254,60452,8
4891,c_1523,254,60016,7
4892,c_252,267,NULL,1
4893,c_445,267,NULL,1
4894,c_1004,254,60608,2
4895,c_1237,267,NULL,1
4896,c_8,267,94111,5
4897,c_26,267,NULL,1
4898,c_279,267,NULL,10
4899,c_22,267,NULL,2
4900,c_507,267,60628,6
4901,c_100,267,NULL,8
4902,c_525,267,NULL,8
4903,c_117,267,NULL,1
4904,c_13,267,94111,0
4905,c_43,267,98104,6
4906,c_28,267,94111,8
4907,c_1524,267,NULL,10
4908,c_1525,267,NULL,3
4909,c_338,267,NULL,6
4910,c_1526,267,NULL,2
4911,c_1527,267,NULL,4
4912,c_13,267,94111,0
4913,c_104,267,77036,9
4914,c_66,254,60440,3
4915,c_10,254,60521,0
4916,c_158,254,60640,1
4917,c_22,267,NULL,2
4918,c_1195,267,NULL,8
4919,c_1528,267,NULL,4
4920,c_41,267,94111,0
4921,c_552,267,NULL,4
4922,c_1529,267,NULL,4
4923,c_1195,267,NULL,8
4924,c_58,267,60608,10
4925,c_1530,267,60612,5
4926,c_824,267,NULL,7
4927,c_307,254,60018,10
4928,c_292,254,60016,2
4929,c_147,254,60660,10
4930,c_188,254,60608,2
4931,c_1531,254,60608,8
4932,c_147,254,60660,10
4933,c_107,267,60203,3
4934,c_30,267,95110,0
4935,c_910,267,NULL,10
4936,c_49,267,60148,4
4937,c_626,267,NULL,8
4938,c_114,267,60712,6
4939,c_30,267,95110,0
4940,c_1532,267,NULL,9
4941,c_1,267,19806,6
4942,c_30,267,95110,0
4943,c_1533,267,NULL,3
4944,c_22,267,NULL,2
4945,c_8,267,94111,5
4946,c_41,267,94111,0
4947,c_308,267,6511,8
4948,c_49,267,60148,4
4949,c_656,254,60056,7
4950,c_49,267,60148,4
4951,c_73,267,NULL,0
4952,c_191,267,60403,0
4953,c_8,267,94111,5
4954,c_66,254,60440,3
4955,c_412,254,60015,3
4956,c_815,254,60076,4
4957,c_97,254,60062,6
4958,c_176,267,NULL,9
4959,c_1534,267,NULL,9
4960,c_1535,267,NULL,5
4961,c_65,267,60646,6
4962,c_1,267,19806,6
4963,c_127,267,94111,0
4964,c_1316,254,10940,10
4965,c_92,254,60564,1
4966,c_1536,254,60626,4
4967,c_135,267,60655,9
4968,c_1537,267,NULL,5
4969,c_1538,267,NULL,2
4970,c_49,267,19901,4
4971,c_84,254,1890,7
4972,c_1482,267,60482,3
4973,c_58,267,60608,10
4974,c_157,267,NULL,9
4975,c_49,267,60148,4
4976,c_127,267,94111,0
4977,c_1539,267,NULL,10
4978,c_78,267,6511,3
4979,c_49,267,19901,4
4980,c_215,254,60025,0
4981,c_1540,267,NULL,0
4982,c_49,267,60148,4
4983,c_1,267,19806,6
4984,c_89,267,NULL,9
4985,c_28,267,94111,8
4986,c_22,267,NULL,2
4987,c_888,267,NULL,1
4988,c_26,267,NULL,1
4989,c_1,267,19806,6
4990,c_63,267,NULL,4
4991,c_118,267,95110,4
4992,c_133,267,NULL,7
4993,c_1541,267,NULL,3
4994,c_1542,267,NULL,8
4995,c_27,254,60640,2
4996,c_231,254,60706,10
4997,c_49,267,19901,4
4998,c_97,254,60062,6
4999,c_49,267,19901,4
5000,c_1543,267,NULL,9
5001,c_1544,267,NULL,9
5002,c_30,267,95110,0
5003,c_22,267,NULL,2
5004,c_581,267,60632,10
5005,c_196,267,NULL,0
5006,c_279,267,NULL,10
5007,c_90,267,95110,2
5008,c_8,267,94111,5
5009,c_243,267,NULL,2
5010,c_30,267,95110,0
5011,c_30,267,95110,0
5012,c_231,254,60706,10
5013,c_394,267,NULL,9
5014,c_1545,267,NULL,10
5015,c_1085,267,NULL,1
5016,c_1098,267,NULL,7
5017,c_1531,254,60608,8
5018,c_1546,254,60048,8
5019,c_648,267,73131,4
5020,c_79,267,11354,5
5021,c_28,267,94111,8
5022,c_1547,267,NULL,10
5023,c_1548,267,NULL,1
5024,c_530,267,NULL,9
5025,c_1549,267,NULL,8
5026,c_43,267,98104,6
5027,c_1550,267,NULL,4
5028,c_22,267,NULL,2
5029,c_102,267,NULL,4
5030,c_63,267,NULL,4
5031,c_1,267,19806,6
5032,c_66,254,60440,3
5033,c_104,267,77036,9
5034,c_87,267,NULL,0
5035,c_10,254,60521,0
5036,c_41,267,94111,0
5037,c_133,267,NULL,7
5038,c_72,254,60714,10
5039,c_22,267,NULL,2
5040,c_98,267,NULL,4
5041,c_30,267,95110,0
5042,c_1551,254,60625,2
5043,c_49,267,60148,4
5044,c_28,267,94111,8
5045,c_63,267,NULL,4
5046,c_809,267,60053,7
5047,c_1552,267,NULL,5
5048,c_79,267,11354,5
5049,c_158,254,60640,1
5050,c_473,267,NULL,7
5051,c_13,267,94111,0
5052,c_66,254,60440,3
5053,c_1553,267,NULL,8
5054,c_49,267,19901,4
5055,c_375,254,60618,5
5056,c_1,267,19806,6
5057,c_279,267,NULL,10
5058,c_399,267,NULL,8
5059,c_119,267,60018,2
5060,c_197,254,60056,8
5061,c_10,254,60521,0
5062,c_560,267,60616,1
5063,c_1554,267,NULL,8
5064,c_10,254,60181,0
5065,c_483,267,NULL,1
5066,c_1555,267,NULL,1
5067,c_102,267,NULL,4
5068,c_49,267,60148,4
5069,c_1143,267,NULL,9
5070,c_157,267,NULL,9
5071,c_30,267,95110,0
5072,c_28,267,94111,8
5073,c_8,267,94111,5
5074,c_1556,267,NULL,8
5075,c_1536,254,60640,4
5076,c_1557,267,NULL,0
5077,c_63,267,NULL,4
5078,c_13,267,94111,0
5079,c_49,267,60148,4
5080,c_1386,267,NULL,4
5081,c_1558,267,NULL,1
5082,c_78,267,6511,3
5083,c_308,267,6511,8
5084,c_456,267,NULL,6
5085,c_426,254,60093,5
5086,c_1559,267,NULL,8
5087,c_1560,267,NULL,0
5088,c_1561,267,NULL,6
5089,c_1177,254,60616,6
5090,c_1562,254,30228,9
5091,c_438,267,NULL,4
5092,c_49,267,60148,4
5093,c_1563,254,60640,6
5094,c_223,267,NULL,8
5095,c_731,267,NULL,8
5096,c_76,254,60026,10
5097,c_1564,267,NULL,1
5098,c_49,267,60148,4
5099,c_13,267,94111,0
5100,c_384,267,60053,10
5101,c_127,267,94111,0
5102,c_78,267,6511,3
5103,c_428,267,60160,6
5104,c_1489,267,NULL,5
5105,c_86,254,60452,5
5106,c_1565,267,NULL,2
5107,c_1566,267,NULL,8
5108,c_1567,267,NULL,7
5109,c_1238,267,NULL,3
5110,c_133,267,NULL,7
5111,c_49,267,60148,4
5112,c_13,267,94111,0
5113,c_13,267,94111,0
5114,c_1568,267,NULL,9
5115,c_890,267,NULL,0
5116,c_286,267,60521,3
5117,c_78,267,6511,3
5118,c_8,267,94111,5
5119,c_30,267,95110,0
5120,c_1388,267,NULL,4
5121,c_116,267,91789,3
5122,c_43,267,98104,6
5123,c_806,254,60016,4
5124,c_26,267,NULL,1
5125,c_480,267,NULL,6
5126,c_1569,254,60565,9
5127,c_416,267,NULL,9
5128,c_499,267,NULL,9
5129,c_147,254,60660,10
5130,c_1570,267,NULL,9
5131,c_133,267,NULL,7
5132,c_30,267,95110,0
5133,c_1,267,19806,6
5134,c_1571,267,NULL,5
5135,c_97,254,60062,6
5136,c_1572,267,NULL,3
5137,c_567,267,NULL,5
5138,c_468,267,60616,6
5139,c_644,267,60016,9
5140,c_90,267,95110,2
5141,c_1,267,19806,6
5142,c_1573,267,NULL,6
5143,c_191,267,60403,0
5144,c_102,267,NULL,4
5145,c_459,267,NULL,8
5146,c_1574,267,NULL,3
5147,c_41,267,94111,0
5148,c_22,267,NULL,2
5149,c_280,267,NULL,9
5150,c_47,254,60008,8
5151,c_1575,267,NULL,5
5152,c_10,254,60521,0
5153,c_1576,254,60608,7
5154,c_41,267,94111,0
5155,c_127,267,94111,0
5156,c_95,267,77036,9
5157,c_1357,267,NULL,2
5158,c_49,267,60148,4
5159,c_41,267,94111,0
5160,c_30,267,95110,0
5161,c_266,267,NULL,5
5162,c_252,267,NULL,1
5163,c_118,267,95110,4
5164,c_218,254,60026,6
5165,c_49,267,60148,4
5166,c_285,267,NULL,5
5167,c_49,267,60148,4
5168,c_1,267,19806,6
5169,c_285,267,NULL,5
5170,c_324,267,NULL,3
5171,c_28,267,94111,8
5172,c_1220,267,60546,1
5173,c_30,267,95110,0
5174,c_1577,267,NULL,5
5175,c_73,267,NULL,0
5176,c_84,254,1890,7
5177,c_1578,267,NULL,10
5178,c_13,267,94111,0
5179,c_13,267,94111,0
5180,c_49,267,60148,4
5181,c_416,267,NULL,9
5182,c_104,267,77036,9
5183,c_1021,267,NULL,6
5184,c_908,267,60154,7
5185,c_159,254,60056,4
5186,c_300,267,NULL,7
5187,c_308,267,6511,8
5188,c_196,267,NULL,0
5189,c_426,254,60093,5
5190,c_911,254,60053,10
5191,c_49,267,60148,4
5192,c_1,267,19806,6
5193,c_879,267,60076,1
5194,c_30,267,95110,0
5195,c_1,267,19806,6
5196,c_40,254,12729,3
5197,c_1579,267,NULL,1
5198,c_13,267,94111,0
5199,c_359,267,NULL,5
5200,c_219,267,19801,0
5201,c_521,267,NULL,10
5202,c_19,267,60654,6
5203,c_197,254,60056,8
5204,c_1580,267,NULL,3
5205,c_1581,267,NULL,2
5206,c_97,254,60062,6
5207,c_1582,254,60660,1
5208,c_1302,267,NULL,9
5209,c_25,267,NULL,10
5210,c_41,267,94111,0
5211,c_13,267,94111,0
5212,c_66,254,60440,3
5213,c_1,267,19806,6
5214,c_808,267,60018,7
5215,c_88,254,60712,5
5216,c_13,267,94111,0
5217,c_567,267,NULL,5
5218,c_102,267,NULL,4
5219,c_1583,267,NULL,3
5220,c_333,254,60608,9
5221,c_1,267,19806,6
5222,c_97,254,60062,6
5223,c_810,267,NULL,3
5224,c_1584,254,60016,5
5225,c_119,267,60018,2
5226,c_1585,267,NULL,0
5227,c_1552,267,NULL,5
5228,c_43,267,98104,6
5229,c_420,267,60091,10
5230,c_724,267,60173,2
5231,c_1586,267,NULL,9
5232,c_30,267,95110,0
5233,c_1066,267,60534,10
5234,c_133,267,NULL,7
5235,c_87,267,NULL,0
5236,c_104,267,77036,9
5237,c_1587,267,NULL,2
5238,c_1569,254,60565,9
5239,c_954,267,NULL,2
5240,c_269,267,60053,8
5241,c_1588,267,NULL,0
5242,c_1589,254,60632,7
5243,c_252,267,NULL,1
5244,c_41,267,94111,0
5245,c_22,267,NULL,2
5246,c_28,267,94111,8
5247,c_249,267,11354,5
5248,c_87,267,NULL,0
5249,c_1590,254,60632,7
5250,c_30,267,95110,0
5251,c_117,267,NULL,1
5252,c_30,267,95110,0
5253,c_104,267,77036,9
5254,c_70,267,95134,8
5255,c_308,267,6511,8
5256,c_78,267,6511,3
5257,c_41,267,94111,0
5258,c_793,267,NULL,4
5259,c_1591,267,NULL,2
5260,c_1592,254,60659,6
5261,c_22,267,NULL,2
5262,c_66,254,60440,3
5263,c_78,267,6511,3
5264,c_13,267,94111,0
5265,c_44,267,11354,1
5266,c_13,267,94111,0
5267,c_104,267,77036,9
5268,c_1158,267,NULL,10
5269,c_1593,267,NULL,2
5270,c_22,267,NULL,2
5271,c_864,267,NULL,7
5272,c_49,267,60148,4
5273,c_496,254,60016,7
5274,c_285,267,NULL,5
5275,c_1,267,19806,6
5276,c_133,267,NULL,7
5277,c_31,267,11354,8
5278,c_307,254,60018,10
5279,c_147,254,60660,10
5280,c_161,267,NULL,3
5281,c_332,254,60523,6
5282,c_87,267,NULL,0
5283,c_41,267,94111,0
5284,c_97,254,60062,6
5285,c_1594,267,NULL,8
5286,c_801,267,NULL,5
5287,c_22,267,NULL,2
5288,c_1595,267,NULL,9
5289,c_78,267,6511,3
5290,c_1,267,19806,6
5291,c_1596,267,NULL,1
5292,c_1597,254,60616,0
5293,c_237,267,19901,2
5294,c_621,267,NULL,6
5295,c_133,267,NULL,7
5296,c_115,267,NULL,10
5297,c_747,267,NULL,0
5298,c_767,254,60025,8
5299,c_1537,267,NULL,5
5300,c_49,267,60148,4
5301,c_43,267,98104,6
5302,c_1,267,19806,6
5303,c_426,254,60093,5
5304,c_603,267,NULL,2
5305,c_63,267,NULL,4
5306,c_63,267,NULL,4
5307,c_1424,254,60025,1
5308,c_104,267,77036,9
5309,c_1598,267,NULL,8
5310,c_8,267,94111,5
5311,c_22,267,NULL,2
5312,c_30,267,95110,0
5313,c_279,267,NULL,10
5314,c_1599,267,NULL,5
5315,c_118,267,95110,4
5316,c_78,267,6511,3
5317,c_8,267,94111,5
5318,c_49,267,60148,4
5319,c_49,267,19901,4
5320,c_850,267,NULL,7
5321,c_771,254,60632,4
5322,c_492,254,60068,8
5323,c_30,267,95110,0
5324,c_8,267,94111,5
5325,c_381,254,60076,0
5326,c_1600,267,NULL,4
5327,c_251,254,92056,6
5328,c_1601,267,NULL,10
5329,c_1602,267,NULL,1
5330,c_79,267,11354,5
5331,c_90,267,95110,2
5332,c_149,267,60053,10
5333,c_176,267,NULL,9
5334,c_1603,267,NULL,4
5335,c_1544,267,NULL,9
5336,c_117,267,NULL,1
5337,c_1604,254,60047,2
5338,c_22,267,NULL,2
5339,c_1605,267,NULL,4
5340,c_30,267,95110,0
5341,c_1606,267,NULL,6
5342,c_44,267,11354,1
5343,c_79,267,11354,5
5344,c_30,267,95110,0
5345,c_1380,267,NULL,2
5346,c_1607,267,NULL,5
5347,c_652,267,NULL,7
5348,c_1608,267,NULL,7
5349,c_1,267,19806,6
5350,c_1609,267,NULL,8
5351,c_1610,267,NULL,7
5352,c_196,267,NULL,0
5353,c_300,267,NULL,7
5354,c_1611,267,NULL,9
5355,c_298,267,60162,9
5356,c_1013,267,NULL,10
5357,c_87,267,NULL,0
5358,c_1,267,19806,6
5359,c_66,254,60440,3
5360,c_1612,267,NULL,6
5361,c_49,267,60148,4
5362,c_252,267,NULL,1
5363,c_1613,267,12729,4
5364,c_158,254,60640,1
5365,c_1614,267,NULL,6
5366,c_651,267,NULL,8
5367,c_1081,267,NULL,1
5368,c_66,254,60440,3
5369,c_1,267,19806,6
5370,c_1025,254,60104,2
5371,c_50,254,60527,10
5372,c_13,267,94111,0
5373,c_132,267,90245,8
5374,c_150,267,NULL,3
5375,c_972,267,NULL,2
5376,c_49,267,60148,4
5377,c_140,267,NULL,5
5378,c_1615,267,NULL,1
5379,c_78,267,6511,3
5380,c_1320,267,NULL,1
5381,c_438,267,NULL,4
5382,c_182,267,NULL,9
5383,c_1616,267,NULL,2
5384,c_1,267,19806,6
5385,c_819,254,60640,3
5386,c_655,267,60640,1
5387,c_1366,267,NULL,2
5388,c_127,267,94111,0
5389,c_41,267,94111,0
5390,c_459,267,NULL,8
5391,c_104,267,77036,9
5392,c_49,267,19901,4
5393,c_1617,267,NULL,5
5394,c_1618,267,NULL,10
5395,c_1157,254,60640,8
5396,c_159,254,60056,4
5397,c_75,267,NULL,7
5398,c_252,267,NULL,1
5399,c_713,267,NULL,9
5400,c_620,254,60451,3
5401,c_1,267,19806,6
5402,c_133,267,NULL,7
5403,c_49,267,60148,4
5404,c_1619,267,NULL,3
5405,c_49,267,19901,4
5406,c_49,267,60148,4
5407,c_125,267,NULL,3
5408,c_1620,267,NULL,6
5409,c_49,267,60148,4
5410,c_1621,254,60091,2
5411,c_13,267,94111,0
5412,c_1622,267,NULL,10
5413,c_1623,267,NULL,0
5414,c_937,254,60091,1
5415,c_28,267,94111,8
5416,c_66,254,60440,3
5417,c_159,254,60056,4
5418,c_1624,267,NULL,6
5419,c_215,254,60025,0
5420,c_1625,254,60091,6
5421,c_492,254,60068,8
5422,c_133,267,NULL,7
5423,c_1002,267,NULL,8
5424,c_58,267,60608,10
5425,c_78,267,6511,3
5426,c_1579,267,NULL,1
5427,c_73,267,NULL,0
5428,c_1626,267,NULL,5
5429,c_119,267,60018,2
5430,c_207,267,NULL,6
5431,c_139,254,60004,2
5432,c_280,267,NULL,9
5433,c_1627,267,NULL,9
5434,c_1628,254,60610,7
5435,c_1629,267,NULL,1
5436,c_824,267,NULL,7
5437,c_1630,267,NULL,7
5438,c_1631,267,NULL,0
5439,c_363,267,NULL,3
5440,c_1,267,19806,6
5441,c_522,267,NULL,0
5442,c_672,254,60613,4
5443,c_188,254,60608,2
5444,c_1632,267,NULL,7
5445,c_49,267,60148,4
5446,c_1352,267,NULL,8
5447,c_111,267,NULL,1
5448,c_1,267,19806,6
5449,c_1370,254,60625,4
5450,c_30,267,95110,0
5451,c_13,267,94111,0
5452,c_70,267,95134,8
5453,c_66,254,60440,3
5454,c_1633,267,NULL,9
5455,c_41,267,94111,0
5456,c_49,267,19901,4
5457,c_104,267,77036,9
5458,c_123,267,NULL,2
5459,c_679,267,60659,4
5460,c_35,267,60640,2
5461,c_41,267,94111,0
5462,c_1634,267,NULL,9
5463,c_147,254,60660,10
5464,c_942,254,60609,9
5465,c_13,267,94111,0
5466,c_1635,267,NULL,4
5467,c_286,267,60521,3
5468,c_41,267,94111,0
5469,c_78,267,6511,3
5470,c_13,267,94111,0
5471,c_321,267,NULL,9
5472,c_1636,267,NULL,4
5473,c_778,267,60564,0
5474,c_604,254,60605,9
5475,c_30,267,95110,0
5476,c_28,267,94111,8
5477,c_524,267,60018,2
5478,c_1637,267,NULL,4
5479,c_78,267,6510,3
5480,c_1348,267,60016,1
5481,c_1638,267,60302,9
5482,c_216,267,60018,2
5483,c_41,267,94111,0
5484,c_8,267,94111,5
5485,c_123,267,NULL,2
5486,c_115,267,NULL,10
5487,c_26,267,NULL,1
5488,c_1639,254,NULL,6
5489,c_507,267,60628,6
5490,c_604,254,60605,9
5491,c_30,267,95110,0
5492,c_30,267,95110,0
5493,c_1640,267,NULL,5
5494,c_168,267,NULL,10
5495,c_1641,254,60104,7
5496,c_324,267,NULL,3
5497,c_152,254,60452,1
5498,c_1642,254,60616,8
5499,c_696,254,60101,6
5500,c_1643,267,NULL,6
5501,c_49,267,60148,4
5502,c_681,254,10940,4
5503,c_1,267,19806,6
5504,c_13,267,94111,0
5505,c_28,267,94111,8
5506,c_236,267,60457,3
5507,c_1644,267,NULL,7
5508,c_49,267,60148,4
5509,c_676,267,NULL,10
5510,c_30,267,95110,0
5511,c_66,254,60440,3
5512,c_133,267,NULL,7
5513,c_1645,267,NULL,7
5514,c_1320,267,NULL,1
5515,c_480,267,NULL,6
5516,c_1,267,19806,6
5517,c_1646,254,60608,9
5518,c_1647,267,NULL,8
5519,c_524,267,60018,2
5520,c_115,267,NULL,10
5521,c_267,254,60612,10
5522,c_41,267,94111,0
5523,c_133,267,NULL,7
5524,c_1648,267,NULL,9
5525,c_1069,267,NULL,9
5526,c_324,267,NULL,3
5527,c_86,254,60452,5
5528,c_13,267,94111,0
5529,c_133,267,NULL,7
5530,c_1649,267,NULL,9
5531,c_193,254,60616,4
5532,c_147,254,60660,10
5533,c_1650,254,10974,5
5534,c_375,254,60618,5
5535,c_1651,267,NULL,1
5536,c_49,267,19901,4
5537,c_28,267,94111,8
5538,c_78,267,6511,3
5539,c_1442,267,60620,4
5540,c_620,254,60451,3
5541,c_78,267,6511,3
5542,c_117,267,NULL,1
5543,c_1652,267,NULL,5
5544,c_588,267,NULL,9
5545,c_8,267,94111,5
5546,c_1199,267,NULL,7
5547,c_681,254,10940,4
5548,c_688,267,NULL,6
5549,c_49,267,19901,4
5550,c_1653,267,NULL,7
5551,c_28,267,94111,8
5552,c_28,267,94111,8
5553,c_22,267,NULL,2
5554,c_1654,267,NULL,6
5555,c_859,267,NULL,5
5556,c_770,267,NULL,2
5557,c_1655,267,NULL,9
5558,c_295,267,60016,6
5559,c_1656,267,NULL,6
5560,c_87,267,NULL,0
5561,c_105,267,60301,2
5562,c_867,267,NULL,7
5563,c_1657,267,NULL,7
5564,c_1416,267,NULL,6
5565,c_1090,254,60637,0
5566,c_1658,267,NULL,0
5567,c_359,267,NULL,5
5568,c_626,267,NULL,8
5569,c_1,267,19806,6
5570,c_1659,267,NULL,6
5571,c_1660,267,NULL,9
5572,c_600,254,60712,8
5573,c_1661,254,60609,0
5574,c_655,267,60640,1
5575,c_1662,267,NULL,7
5576,c_1663,267,NULL,9
5577,c_8,267,94111,5
5578,c_1664,267,NULL,3
5579,c_8,267,94111,5
5580,c_1665,267,NULL,8
5581,c_276,254,60527,10
5582,c_87,267,NULL,0
5583,c_1666,254,60640,2
5584,c_1667,267,NULL,8
5585,c_443,267,NULL,4
5586,c_929,267,NULL,8
5587,c_359,267,NULL,5
5588,c_1668,267,NULL,8
5589,c_127,267,94111,0
5590,c_796,267,NULL,6
5591,c_1669,267,NULL,8
5592,c_1670,267,NULL,6
5593,c_133,267,NULL,7
5594,c_52,254,60062,2
5595,c_13,267,94111,0
5596,c_41,267,94111,0
5597,c_8,267,94111,5
5598,c_22,267,NULL,2
5599,c_1671,267,NULL,10
5600,c_1672,267,NULL,4
5601,c_223,267,NULL,8
5602,c_19,267,60654,6
5603,c_1673,267,NULL,0
5604,c_66,254,60440,3
5605,c_298,267,60162,9
5606,c_482,254,60523,1
5607,c_1199,267,NULL,7
5608,c_1674,267,NULL,4
5609,c_65,267,60646,6
5610,c_1675,267,NULL,6
5611,c_66,254,60440,3
5612,c_97,254,60062,6
5613,c_424,254,8016,10
5614,c_30,267,95110,0
5615,c_78,267,6510,3
5616,c_1676,267,NULL,2
5617,c_159,254,60056,4
5618,c_1,267,19806,6
5619,c_368,267,NULL,3
5620,c_176,267,NULL,9
5621,c_1677,254,60612,2
5622,c_1678,267,NULL,6
5623,c_1679,267,NULL,6
5624,c_117,267,NULL,1
5625,c_539,267,60609,3
5626,c_116,267,91789,3
5627,c_1680,267,NULL,7
5628,c_78,267,6511,3
5629,c_1681,267,NULL,6
5630,c_306,267,NULL,3
5631,c_1682,267,NULL,9
5632,c_49,267,19901,4
5633,c_49,267,60148,4
5634,c_1683,267,NULL,0
5635,c_56,267,60610,9
5636,c_205,267,NULL,7
5637,c_720,267,60173,0
5638,c_1684,267,NULL,6
5639,c_30,267,95110,0
5640,c_95,267,77036,9
5641,c_1685,267,NULL,9
5642,c_475,267,NULL,3
5643,c_242,254,60016,7
5644,c_166,267,NULL,3
5645,c_8,267,94111,5
5646,c_1686,267,NULL,8
5647,c_1687,254,60047,8
5648,c_1273,254,60108,5
5649,c_98,267,NULL,4
5650,c_8,267,94111,5
5651,c_1688,254,12729,8
5652,c_482,254,60523,1
5653,c_1000,267,NULL,2
5654,c_1,267,19806,6
5655,c_693,267,NULL,9
5656,c_49,267,19901,4
5657,c_1237,267,NULL,1
5658,c_695,267,NULL,1
5659,c_22,267,NULL,2
5660,c_381,254,60076,0
5661,c_13,267,94111,0
5662,c_13,267,94111,0
5663,c_291,254,60712,7
5664,c_1689,267,NULL,9
5665,c_473,267,NULL,7
5666,c_1684,267,NULL,6
5667,c_78,267,6511,3
5668,c_49,267,19901,4
5669,c_1690,267,NULL,0
5670,c_22,267,NULL,2
5671,c_1691,267,NULL,1
5672,c_13,267,94111,0
5673,c_22,267,NULL,2
5674,c_8,267,94111,5
5675,c_1692,267,NULL,9
5676,c_1693,267,NULL,4
5677,c_420,267,60091,10
5678,c_1351,254,60091,7
5679,c_8,267,94111,5
5680,c_468,267,60616,6
5681,c_1694,254,60616,7
5682,c_97,254,60062,6
5683,c_307,254,60018,10
5684,c_50,254,60527,10
5685,c_1695,267,NULL,5
5686,c_1696,267,NULL,3
5687,c_62,254,60640,3
5688,c_32,267,NULL,4
5689,c_1697,267,NULL,2
5690,c_1265,267,NULL,6
5691,c_67,254,91007,2
5692,c_1698,267,NULL,6
5693,c_402,267,NULL,2
5694,c_1699,254,60443,2
5695,c_8,267,94111,5
5696,c_50,254,60527,10
5697,c_357,267,NULL,7
5698,c_426,254,60093,5
5699,c_11,267,61614,5
5700,c_73,267,NULL,0
5701,c_864,267,NULL,7
5702,c_102,267,NULL,4
5703,c_49,267,19901,4
5704,c_1700,254,46321,2
5705,c_1,267,19806,6
5706,c_1701,267,NULL,3
5707,c_1702,254,60616,6
5708,c_1,267,19806,6
5709,c_1703,267,NULL,4
5710,c_60,254,60016,8
5711,c_28,267,94111,8
5712,c_1704,267,NULL,4
5713,c_1173,267,NULL,7
5714,c_256,254,60169,8
5715,c_86,254,60452,5
5716,c_562,254,60423,0
5717,c_26,267,NULL,1
5718,c_1144,267,NULL,10
5719,c_1370,254,60625,4
5720,c_1705,254,60712,4
5721,c_97,254,60062,6
5722,c_118,267,95110,4
5723,c_1706,267,NULL,1
5724,c_34,254,60008,9
5725,c_475,267,NULL,3
5726,c_295,267,60016,6
5727,c_8,267,94111,5
5728,c_1634,267,NULL,9
5729,c_1707,267,NULL,6
5730,c_252,267,NULL,1
5731,c_420,267,60091,10
5732,c_1708,267,NULL,1
5733,c_1709,267,NULL,3
5734,c_1456,254,60162,0
5735,c_68,267,NULL,9
5736,c_49,267,19901,4
5737,c_88,254,60712,5
5738,c_1273,254,60108,5
5739,c_755,267,NULL,5
5740,c_8,267,94111,5
5741,c_421,267,60091,5
5742,c_49,267,60148,4
5743,c_8,267,94111,5
5744,c_1710,267,NULL,9
5745,c_44,267,11354,1
5746,c_13,267,94111,0
5747,c_1711,267,NULL,3
5748,c_1712,267,12729,1
5749,c_1713,254,60025,2
