trxn_id,account_id,type,xceed_rf_score
3146,a_6,Checking,0
3147,a_2270,Savings,3
3148,a_71,Checking,4
3149,a_2271,Savings,1
3150,a_433,Checking,2
3151,a_2272,Savings,0
3152,a_1807,Checking,1
3153,a_607,Savings,9
3154,a_2273,Checking,4
3155,a_2274,Savings,1
3156,a_607,Checking,9
3157,a_2275,Savings,4
3158,a_2276,Checking,2
3159,a_1592,Savings,4
3160,a_2277,Checking,4
3161,a_2278,Savings,5
3162,a_1759,Checking,8
3163,a_2279,Savings,1
3164,a_53,Checking,7
3165,a_2280,Savings,9
3166,a_913,Checking,4
3167,a_2281,Savings,5
3168,a_2282,Checking,7
3169,a_1575,Savings,5
3170,a_2283,Checking,10
3171,a_440,Savings,8
3172,a_2284,Checking,5
3173,a_977,Savings,7
3174,a_2285,Checking,6
3175,a_462,Savings,1
3176,a_198,Checking,6
3177,a_2286,Savings,7
3178,a_2287,Checking,9
3179,a_2288,Savings,3
3180,a_460,Checking,1
3181,a_2289,Savings,7
3182,a_495,Checking,8
3183,a_545,Savings,8
3184,a_893,Checking,9
3185,a_657,Savings,4
3186,a_1089,Checking,5
3187,a_2290,Savings,4
3188,a_2291,Checking,10
3189,a_845,Savings,5
3190,a_160,Checking,7
3191,a_2292,Savings,7
3192,a_2293,Checking,8
3193,a_2294,Savings,5
3194,a_117,Checking,6
3195,a_2295,Savings,5
3196,a_1751,Checking,0
3197,a_1023,Savings,1
3198,a_323,Checking,8
3199,a_290,Savings,3
3200,a_2296,Checking,10
3201,a_995,Savings,8
3202,a_2297,Checking,6
3203,a_2298,Savings,9
3204,a_140,Checking,8
3205,a_217,Savings,2
3206,a_2032,Checking,2
3207,a_2299,Savings,9
3208,a_2300,Checking,6
3209,a_2301,Savings,9
3210,a_1586,Checking,10
3211,a_2302,Savings,1
3212,a_845,Checking,5
3213,a_2303,Savings,2
3214,a_2304,Checking,0
3215,a_2305,Savings,2
3216,a_2217,Checking,5
3217,a_607,Savings,9
3218,a_987,Checking,4
3219,a_2306,Savings,2
3220,a_938,Checking,5
3221,a_2307,Savings,2
3222,a_2308,Checking,1
3223,a_2309,Savings,0
3224,a_2310,Checking,9
3225,a_239,Savings,4
3226,a_1801,Checking,2
3227,a_509,Savings,1
3228,a_2311,Checking,7
3229,a_2312,Savings,10
3230,a_488,Checking,4
3231,a_304,Savings,0
3232,a_2313,Checking,6
3233,a_2314,Savings,2
3234,a_2315,Checking,2
3235,a_519,Savings,9
3236,a_1643,Checking,5
3237,a_2316,Savings,6
3238,a_333,Checking,9
3239,a_2317,Savings,0
3240,a_2318,Checking,6
3241,a_1037,Savings,4
3242,a_2319,Checking,9
3243,a_2320,Savings,8
3244,a_2321,Checking,8
3245,a_1172,Savings,7
3246,a_1029,Checking,0
3247,a_934,Savings,3
3248,a_2322,Checking,9
3249,a_2323,Savings,7
3250,a_1247,Checking,2
3251,a_2324,Savings,1
3252,a_2325,Checking,2
3253,a_102,Savings,2
3254,a_1700,Checking,8
3255,a_2326,Savings,10
3256,a_2327,Checking,0
3257,a_2328,Savings,9
3258,a_1312,Checking,5
3259,a_410,Savings,2
3260,a_2329,Checking,4
3261,a_2330,Savings,9
3262,a_2331,Checking,9
3263,a_2332,Savings,5
3264,a_2333,Checking,3
3265,a_1347,Savings,6
3266,a_1648,Checking,5
3267,a_309,Savings,10
3268,a_2334,Checking,10
3269,a_2335,Savings,3
3270,a_2336,Checking,1
3271,a_2337,Savings,4
3272,a_1044,Checking,0
3273,a_282,Savings,4
3274,a_2338,Checking,7
3275,a_2339,Savings,0
3276,a_2340,Checking,9
3277,a_1529,Savings,4
3278,a_714,Checking,6
3279,a_2341,Savings,7
3280,a_1751,Checking,0
3281,a_2342,Savings,6
3282,a_2259,Checking,1
3283,a_1138,Savings,8
3284,a_1016,Checking,8
3285,a_66,Savings,3
3286,a_1557,Checking,1
3287,a_2343,Savings,0
3288,a_1327,Checking,10
3289,a_2344,Savings,7
3290,a_2345,Checking,6
3291,a_198,Savings,6
3292,a_1626,Checking,1
3293,a_2346,Savings,9
3294,a_2347,Checking,9
3295,a_462,Savings,1
3296,a_2348,Checking,3
3297,a_2036,Savings,0
3298,a_2349,Checking,2
3299,a_2350,Savings,5
3300,a_2351,Checking,10
3301,a_2352,Savings,4
3302,a_1444,Checking,6
3303,a_1358,Savings,5
3304,a_1851,Checking,7
3305,a_2353,Savings,0
3306,a_866,Checking,9
3307,a_2354,Savings,1
3308,a_2355,Checking,2
3309,a_78,Savings,3
3310,a_2356,Checking,2
3311,a_953,Savings,1
3312,a_1074,Checking,7
3313,a_1316,Savings,0
3314,a_2357,Checking,9
3315,a_2358,Savings,8
3316,a_2359,Checking,10
3317,a_38,Savings,7
3318,a_92,Checking,3
3319,a_2360,Savings,6
3320,a_2361,Checking,6
3321,a_2362,Savings,8
3322,a_334,Checking,10
3323,a_2363,Savings,2
3324,a_2364,Checking,4
3325,a_2365,Savings,10
3326,a_1969,Checking,9
3327,a_670,Savings,4
3328,a_1001,Checking,5
3329,a_1085,Savings,1
3330,a_625,Checking,7
3331,a_2366,Savings,8
3332,a_2367,Checking,1
3333,a_1257,Savings,3
3334,a_2368,Checking,7
3335,a_509,Savings,1
3336,a_754,Checking,0
3337,a_2369,Savings,1
3338,a_2370,Checking,6
3339,a_2371,Savings,4
3340,a_457,Checking,4
3341,a_125,Savings,5
3342,a_1574,Checking,4
3343,a_2372,Savings,4
3344,a_2373,Checking,2
3345,a_2374,Savings,2
3346,a_1316,Checking,0
3347,a_2375,Savings,2
3348,a_2376,Checking,3
3349,a_152,Savings,1
3350,a_70,Checking,9
3351,a_2377,Savings,3
3352,a_1917,Checking,3
3353,a_2378,Savings,0
3354,a_1030,Checking,4
3355,a_2379,Savings,10
3356,a_2380,Checking,8
3357,a_2098,Savings,0
3358,a_2381,Checking,2
3359,a_2382,Savings,6
3360,a_2383,Checking,9
3361,a_995,Savings,8
3362,a_2279,Checking,1
3363,a_2384,Savings,6
3364,a_495,Checking,8
3365,a_2385,Savings,6
3366,a_2386,Checking,0
3367,a_2387,Savings,6
3368,a_1575,Checking,5
3369,a_2388,Savings,7
3370,a_971,Checking,6
3371,a_905,Savings,4
3372,a_1665,Checking,2
3373,a_2389,Savings,7
3374,a_2390,Checking,4
3375,a_5,Savings,3
3376,a_2391,Checking,3
3377,a_2239,Savings,10
3378,a_2046,Checking,8
3379,a_452,Savings,3
3380,a_15,Checking,1
3381,a_416,Savings,8
3382,a_2392,Checking,0
3383,a_2393,Savings,3
3384,a_780,Checking,2
3385,a_2394,Savings,9
3386,a_2395,Checking,3
3387,a_2396,Savings,0
3388,a_2397,Checking,0
3389,a_2398,Savings,8
3390,a_2061,Checking,2
3391,a_2399,Savings,4
3392,a_2400,Checking,6
3393,a_1613,Savings,7
3394,a_541,Checking,3
3395,a_2401,Savings,6
3396,a_625,Checking,7
3397,a_1181,Savings,6
3398,a_2402,Checking,3
3399,a_380,Savings,5
3400,a_2403,Checking,0
3401,a_2404,Savings,3
3402,a_2405,Checking,1
3403,a_845,Savings,5
3404,a_53,Checking,7
3405,a_2406,Savings,5
3406,a_88,Checking,4
3407,a_2407,Savings,0
3408,a_2408,Checking,8
3409,a_2409,Savings,8
3410,a_164,Checking,1
3411,a_1939,Savings,4
3412,a_1328,Checking,10
3413,a_2410,Savings,0
3414,a_2411,Checking,8
3415,a_590,Savings,6
3416,a_2412,Checking,3
3417,a_2413,Savings,0
3418,a_2189,Checking,2
3419,a_2036,Savings,0
3420,a_1211,Checking,4
3421,a_2414,Savings,9
3422,a_2415,Checking,5
3423,a_381,Savings,0
3424,a_2416,Checking,7
3425,a_1184,Savings,6
3426,a_2417,Checking,7
3427,a_2418,Savings,2
3428,a_2419,Checking,9
3429,a_2420,Savings,3
3430,a_53,Checking,7
3431,a_2072,Savings,4
3432,a_245,Checking,7
3433,a_1420,Savings,0
3434,a_607,Checking,9
3435,a_1934,Savings,3
3436,a_1648,Checking,5
3437,a_1557,Savings,1
3438,a_2421,Checking,3
3439,a_2422,Savings,3
3440,a_1389,Checking,6
3441,a_2423,Savings,5
3442,a_753,Checking,4
3443,a_2424,Savings,10
3444,a_2325,Checking,2
3445,a_2425,Savings,1
3446,a_1051,Checking,3
3447,a_2426,Savings,1
3448,a_2427,Checking,10
3449,a_2428,Savings,1
3450,a_198,Checking,6
3451,a_1063,Savings,8
3452,a_2429,Checking,7
3453,a_2430,Savings,4
3454,a_2150,Checking,10
3455,a_2431,Savings,10
3456,a_2432,Checking,5
3457,a_2433,Savings,7
3458,a_1815,Checking,4
3459,a_368,Savings,4
3460,a_909,Checking,3
3461,a_2434,Savings,9
3462,a_700,Checking,3
3463,a_2435,Savings,0
3464,a_2296,Checking,10
3465,a_1007,Savings,0
3466,a_2436,Checking,5
3467,a_2437,Savings,10
3468,a_2438,Checking,10
3469,a_2439,Savings,10
3470,a_247,Checking,1
3471,a_2440,Savings,7
3472,a_809,Checking,6
3473,a_2441,Savings,9
3474,a_2442,Checking,8
3475,a_2443,Savings,0
3476,a_2444,Checking,7
3477,a_2445,Savings,8
3478,a_2259,Checking,1
3479,a_906,Savings,2
3480,a_170,Checking,6
3481,a_1515,Savings,5
3482,a_2446,Checking,1
3483,a_2447,Savings,3
3484,a_2448,Checking,7
3485,a_2449,Savings,7
3486,a_2450,Checking,4
3487,a_1294,Savings,0
3488,a_1607,Checking,3
3489,a_720,Savings,2
3490,a_64,Checking,5
3491,a_2365,Savings,10
3492,a_1726,Checking,10
3493,a_2451,Savings,5
3494,a_53,Checking,7
3495,a_2452,Savings,2
3496,a_773,Checking,4
3497,a_567,Savings,6
3498,a_2453,Checking,6
3499,a_1029,Savings,0
3500,a_2454,Checking,4
3501,a_1648,Savings,5
3502,a_2455,Checking,8
3503,a_1238,Savings,2
3504,a_2456,Checking,5
3505,a_2457,Savings,6
3506,a_391,Checking,9
3507,a_1909,Savings,8
3508,a_1155,Checking,0
3509,a_1212,Savings,5
3510,a_140,Checking,8
3511,a_2458,Savings,3
3512,a_2459,Checking,10
3513,a_2460,Savings,4
3514,a_2461,Checking,7
3515,a_2462,Savings,5
3516,a_2463,Checking,2
3517,a_2464,Savings,2
3518,a_2465,Checking,10
3519,a_178,Savings,9
3520,a_2466,Checking,8
3521,a_2467,Savings,6
3522,a_117,Checking,6
3523,a_2468,Savings,0
3524,a_827,Checking,10
3525,a_2469,Savings,0
3526,a_2470,Checking,9
3527,a_125,Savings,5
3528,a_2471,Checking,4
3529,a_1492,Savings,7
3530,a_2472,Checking,5
3531,a_1235,Savings,6
3532,a_2473,Checking,1
3533,a_2098,Savings,0
3534,a_2054,Checking,1
3535,a_2474,Savings,2
3536,a_1986,Checking,3
3537,a_2475,Savings,1
3538,a_1389,Checking,6
3539,a_2476,Savings,9
3540,a_152,Checking,1
3541,a_2477,Savings,5
3542,a_2478,Checking,5
3543,a_2479,Savings,5
3544,a_2480,Checking,7
3545,a_2481,Savings,5
3546,a_2482,Checking,7
3547,a_2483,Savings,2
3548,a_2484,Checking,10
3549,a_2448,Savings,7
3550,a_2485,Checking,5
3551,a_2486,Savings,3
3552,a_53,Checking,7
3553,a_2487,Savings,3
3554,a_1880,Checking,4
3555,a_346,Savings,2
3556,a_732,Checking,8
3557,a_1130,Savings,3
3558,a_2203,Checking,6
3559,a_2488,Savings,7
3560,a_2489,Checking,6
3561,a_2477,Savings,5
3562,a_125,Checking,5
3563,a_2490,Savings,10
3564,a_2491,Checking,9
3565,a_731,Savings,7
3566,a_230,Checking,6
3567,a_2492,Savings,6
3568,a_2493,Checking,7
3569,a_1772,Savings,9
3570,a_53,Checking,7
3571,a_88,Savings,4
3572,a_2494,Checking,1
3573,a_2495,Savings,1
3574,a_2496,Checking,8
3575,a_178,Savings,9
3576,a_2497,Checking,9
3577,a_2498,Savings,8
3578,a_1952,Checking,4
3579,a_2499,Savings,9
3580,a_329,Checking,9
3581,a_58,Savings,1
3582,a_2201,Checking,2
3583,a_2500,Savings,4
3584,a_2501,Checking,7
3585,a_2502,Savings,5
3586,a_2503,Checking,2
3587,a_667,Savings,9
3588,a_165,Checking,1
3589,a_315,Savings,3
3590,a_1209,Checking,4
3591,a_2504,Savings,7
3592,a_2505,Checking,7
3593,a_2506,Savings,6
3594,a_2507,Checking,4
3595,a_6,Savings,0
3596,a_460,Checking,1
3597,a_2508,Savings,9
3598,a_483,Checking,9
3599,a_2509,Savings,2
3600,a_2510,Checking,3
3601,a_968,Savings,0
3602,a_1685,Checking,2
3603,a_2511,Savings,5
3604,a_2512,Checking,1
3605,a_517,Savings,5
3606,a_664,Checking,0
3607,a_2513,Savings,0
3608,a_1554,Checking,3
3609,a_2514,Savings,4
3610,a_2515,Checking,5
3611,a_117,Savings,6
3612,a_2516,Checking,4
3613,a_323,Savings,8
3614,a_2432,Checking,5
3615,a_2517,Savings,5
3616,a_2518,Checking,2
3617,a_921,Savings,9
3618,a_1912,Checking,7
3619,a_2519,Savings,10
3620,a_2520,Checking,6
3621,a_1504,Savings,5
3622,a_2048,Checking,1
3623,a_2521,Savings,2
3624,a_1089,Checking,5
3625,a_2522,Savings,3
3626,a_1030,Checking,4
3627,a_2523,Savings,10
3628,a_2091,Checking,2
3629,a_2524,Savings,8
3630,a_346,Checking,2
3631,a_2525,Savings,0
3632,a_2526,Checking,0
3633,a_399,Savings,10
3634,a_1404,Checking,7
3635,a_2527,Savings,9
3636,a_483,Checking,9
3637,a_654,Savings,4
3638,a_70,Checking,9
3639,a_180,Savings,8
3640,a_391,Checking,9
3641,a_1102,Savings,0
3642,a_1064,Checking,1
3643,a_419,Savings,8
3644,a_338,Checking,6
3645,a_2528,Savings,2
3646,a_368,Checking,4
3647,a_2529,Savings,7
3648,a_488,Checking,4
3649,a_2530,Savings,1
3650,a_88,Checking,4
3651,a_2531,Savings,6
3652,a_1016,Checking,8
3653,a_2532,Savings,8
3654,a_2533,Checking,3
3655,a_268,Savings,8
3656,a_429,Checking,4
3657,a_241,Savings,7
3658,a_2534,Checking,8
3659,a_2535,Savings,1
3660,a_2191,Checking,0
3661,a_2536,Savings,7
3662,a_929,Checking,4
3663,a_1734,Savings,9
3664,a_2537,Checking,4
3665,a_2446,Savings,1
3666,a_2538,Checking,9
3667,a_2539,Savings,1
3668,a_633,Checking,0
3669,a_2540,Savings,6
3670,a_2541,Checking,0
3671,a_2542,Savings,8
3672,a_2451,Checking,5
3673,a_98,Savings,9
3674,a_846,Checking,9
3675,a_2543,Savings,5
3676,a_875,Checking,4
3677,a_2544,Savings,8
3678,a_134,Checking,7
3679,a_224,Savings,1
3680,a_2545,Checking,2
3681,a_368,Savings,4
3682,a_344,Checking,3
3683,a_959,Savings,8
3684,a_75,Checking,9
3685,a_28,Savings,8
3686,a_178,Checking,9
3687,a_2310,Savings,9
3688,a_2546,Checking,3
3689,a_2547,Savings,4
3690,a_180,Checking,8
3691,a_1222,Savings,8
3692,a_2548,Checking,8
3693,a_804,Savings,6
3694,a_1846,Checking,4
3695,a_1051,Savings,3
3696,a_799,Checking,8
3697,a_446,Savings,1
3698,a_2549,Checking,6
3699,a_1395,Savings,8
3700,a_2550,Checking,10
3701,a_2551,Savings,1
3702,a_2552,Checking,4
3703,a_2553,Savings,1
3704,a_1420,Checking,0
3705,a_2554,Savings,8
3706,a_2555,Checking,5
3707,a_2556,Savings,4
3708,a_1431,Checking,3
3709,a_2557,Savings,6
3710,a_2558,Checking,1
3711,a_2217,Savings,5
3712,a_2559,Checking,5
3713,a_2560,Savings,7
3714,a_2561,Checking,3
3715,a_2562,Savings,2
3716,a_2563,Checking,2
3717,a_1006,Savings,0
3718,a_1655,Checking,10
3719,a_2564,Savings,9
3720,a_1139,Checking,1
3721,a_2565,Savings,10
3722,a_2566,Checking,1
3723,a_190,Savings,0
3724,a_2567,Checking,1
3725,a_2568,Savings,10
3726,a_2569,Checking,9
3727,a_81,Savings,1
3728,a_2570,Checking,9
3729,a_2571,Savings,0
3730,a_75,Checking,9
3731,a_2572,Savings,2
3732,a_2573,Checking,5
3733,a_400,Savings,9
3734,a_2329,Checking,4
3735,a_2574,Savings,8
3736,a_2575,Checking,7
3737,a_2576,Savings,1
3738,a_2577,Checking,2
3739,a_876,Savings,3
3740,a_369,Checking,7
3741,a_432,Savings,3
3742,a_2578,Checking,10
3743,a_229,Savings,9
3744,a_2579,Checking,7
3745,a_2580,Savings,3
3746,a_2581,Checking,0
3747,a_1298,Savings,2
3748,a_550,Checking,8
3749,a_62,Savings,3
3750,a_2582,Checking,7
3751,a_2583,Savings,9
3752,a_2584,Checking,8
3753,a_2585,Savings,7
3754,a_292,Checking,3
3755,a_465,Savings,5
3756,a_2586,Checking,2
3757,a_2587,Savings,9
3758,a_2588,Checking,0
3759,a_2589,Savings,0
3760,a_2590,Checking,9
3761,a_53,Savings,7
3762,a_2591,Checking,6
3763,a_2592,Savings,4
3764,a_2593,Checking,6
3765,a_2594,Savings,9
3766,a_2595,Checking,9
3767,a_1969,Savings,9
3768,a_607,Checking,9
3769,a_2596,Savings,9
3770,a_913,Checking,4
3771,a_2597,Savings,8
3772,a_2598,Checking,5
3773,a_152,Savings,1
3774,a_2599,Checking,9
3775,a_2600,Savings,1
3776,a_797,Checking,9
3777,a_2601,Savings,8
3778,a_2602,Checking,3
3779,a_1456,Savings,5
3780,a_1976,Checking,3
3781,a_2603,Savings,10
3782,a_2604,Checking,5
3783,a_2605,Savings,0
3784,a_2191,Checking,0
3785,a_2606,Savings,7
3786,a_551,Checking,9
3787,a_2607,Savings,3
3788,a_2608,Checking,7
3789,a_2609,Savings,8
3790,a_2610,Checking,1
3791,a_984,Savings,2
3792,a_2611,Checking,7
3793,a_2612,Savings,10
3794,a_233,Checking,7
3795,a_2613,Savings,4
3796,a_2460,Checking,4
3797,a_1016,Savings,8
3798,a_2614,Checking,3
3799,a_2615,Savings,0
3800,a_734,Checking,4
3801,a_2616,Savings,4
3802,a_2617,Checking,0
3803,a_1575,Savings,5
3804,a_509,Checking,1
3805,a_2618,Savings,8
3806,a_2619,Checking,5
3807,a_2620,Savings,6
3808,a_1612,Checking,3
3809,a_2621,Savings,8
3810,a_879,Checking,1
3811,a_2622,Savings,7
3812,a_264,Checking,4
3813,a_2623,Savings,10
3814,a_1501,Checking,7
3815,a_2624,Savings,10
3816,a_2625,Checking,1
3817,a_53,Savings,7
3818,a_2330,Checking,9
3819,a_2626,Savings,3
3820,a_2627,Checking,4
3821,a_2628,Savings,4
3822,a_1058,Checking,9
3823,a_2629,Savings,6
3824,a_2630,Checking,5
3825,a_2631,Savings,3
3826,a_2632,Checking,8
3827,a_2633,Savings,4
3828,a_309,Checking,10
3829,a_2634,Savings,5
3830,a_1114,Checking,9
3831,a_392,Savings,9
3832,a_1172,Checking,7
3833,a_2635,Savings,2
3834,a_2636,Checking,10
3835,a_1318,Savings,0
3836,a_1939,Checking,4
3837,a_495,Savings,8
3838,a_2637,Checking,3
3839,a_523,Savings,1
3840,a_779,Checking,6
3841,a_2551,Savings,1
3842,a_503,Checking,1
3843,a_374,Savings,6
3844,a_696,Checking,7
3845,a_2638,Savings,0
3846,a_1536,Checking,7
3847,a_2639,Savings,9
3848,a_2640,Checking,9
3849,a_382,Savings,1
3850,a_2641,Checking,1
3851,a_392,Savings,9
3852,a_2642,Checking,5
3853,a_1059,Savings,1
3854,a_1162,Checking,0
3855,a_178,Savings,9
3856,a_2643,Checking,9
3857,a_579,Savings,6
3858,a_2644,Checking,8
3859,a_94,Savings,4
3860,a_2645,Checking,9
3861,a_2646,Savings,6
3862,a_2647,Checking,6
3863,a_2648,Savings,5
3864,a_274,Checking,9
3865,a_159,Savings,2
3866,a_2649,Checking,5
3867,a_440,Savings,8
3868,a_2650,Checking,1
3869,a_81,Savings,1
3870,a_251,Checking,9
3871,a_951,Savings,7
3872,a_1575,Checking,5
3873,a_2651,Savings,5
3874,a_2652,Checking,5
3875,a_2653,Savings,9
3876,a_2649,Checking,5
3877,a_181,Savings,10
3878,a_2217,Checking,5
3879,a_2654,Savings,0
3880,a_2430,Checking,4
3881,a_2655,Savings,0
3882,a_250,Checking,0
3883,a_194,Savings,8
3884,a_2656,Checking,8
3885,a_875,Savings,4
3886,a_1379,Checking,0
3887,a_1592,Savings,4
3888,a_2657,Checking,1
3889,a_2658,Savings,4
3890,a_2659,Checking,6
3891,a_58,Savings,1
3892,a_38,Checking,7
3893,a_2660,Savings,2
3894,a_2661,Checking,4
3895,a_2662,Savings,6
3896,a_2663,Checking,4
3897,a_860,Savings,7
3898,a_741,Checking,8
3899,a_77,Savings,10
3900,a_472,Checking,5
3901,a_2664,Savings,4
3902,a_2665,Checking,3
3903,a_2666,Savings,8
3904,a_1630,Checking,3
3905,a_2667,Savings,0
3906,a_2668,Checking,4
3907,a_331,Savings,2
3908,a_1247,Checking,2
3909,a_2159,Savings,1
3910,a_2669,Checking,3
3911,a_2670,Savings,2
3912,a_2206,Checking,9
3913,a_2671,Savings,3
3914,a_1113,Checking,10
3915,a_2672,Savings,4
3916,a_2673,Checking,0
3917,a_2674,Savings,3
3918,a_2675,Checking,3
3919,a_2676,Savings,3
3920,a_92,Checking,3
3921,a_1323,Savings,3
3922,a_2677,Checking,6
3923,a_294,Savings,4
3924,a_2678,Checking,0
3925,a_1573,Savings,3
3926,a_2679,Checking,2
3927,a_579,Savings,6
3928,a_2059,Checking,7
3929,a_2680,Savings,10
3930,a_2681,Checking,4
3931,a_2682,Savings,6
3932,a_2683,Checking,4
3933,a_1886,Savings,4
3934,a_531,Checking,4
3935,a_2684,Savings,2
3936,a_2685,Checking,5
3937,a_651,Savings,4
3938,a_2477,Checking,5
3939,a_2686,Savings,7
3940,a_2687,Checking,9
3941,a_2688,Savings,3
3942,a_138,Checking,7
3943,a_2352,Savings,4
3944,a_265,Checking,5
3945,a_2689,Savings,10
3946,a_2690,Checking,6
3947,a_2468,Savings,0
3948,a_2691,Checking,5
3949,a_2692,Savings,1
3950,a_2693,Checking,5
3951,a_1874,Savings,9
3952,a_2622,Checking,7
3953,a_2694,Savings,1
3954,a_341,Checking,10
3955,a_2695,Savings,10
3956,a_2696,Checking,8
3957,a_2697,Savings,0
3958,a_2698,Checking,1
3959,a_2699,Savings,0
3960,a_2700,Checking,1
3961,a_2701,Savings,3
3962,a_1579,Checking,6
3963,a_2702,Savings,8
3964,a_2703,Checking,10
3965,a_1499,Savings,0
3966,a_171,Checking,5
3967,a_92,Savings,3
3968,a_639,Checking,7
3969,a_2076,Savings,2
3970,a_2704,Checking,0
3971,a_139,Savings,2
3972,a_202,Checking,10
3973,a_2495,Savings,1
3974,a_534,Checking,3
3975,a_610,Savings,0
3976,a_286,Checking,5
3977,a_675,Savings,2
3978,a_2705,Checking,7
3979,a_159,Savings,2
3980,a_645,Checking,7
3981,a_458,Savings,2
3982,a_2706,Checking,1
3983,a_2707,Savings,9
3984,a_2708,Checking,5
3985,a_999,Savings,5
3986,a_2709,Checking,1
3987,a_1782,Savings,3
3988,a_92,Checking,3
3989,a_2150,Savings,10
3990,a_324,Checking,2
3991,a_2710,Savings,5
3992,a_2711,Checking,10
3993,a_2712,Savings,2
3994,a_2713,Checking,5
3995,a_152,Savings,1
3996,a_2714,Checking,7
3997,a_435,Savings,0
3998,a_2715,Checking,2
3999,a_2716,Savings,3
4000,a_618,Checking,2
4001,a_2717,Savings,7
4002,a_2718,Checking,8
4003,a_995,Savings,8
4004,a_1777,Checking,7
4005,a_2636,Savings,10
4006,a_2719,Checking,7
4007,a_2720,Savings,7
4008,a_811,Checking,6
4009,a_2721,Savings,9
4010,a_171,Checking,5
4011,a_2722,Savings,0
4012,a_1554,Checking,3
4013,a_2575,Savings,7
4014,a_2723,Checking,0
4015,a_1420,Savings,0
4016,a_2724,Checking,9
4017,a_465,Savings,5
4018,a_2725,Checking,2
4019,a_2726,Savings,6
4020,a_1554,Checking,3
4021,a_2727,Savings,4
4022,a_2728,Checking,9
4023,a_2729,Savings,9
4024,a_2648,Checking,5
4025,a_2036,Savings,0
4026,a_865,Checking,1
4027,a_2730,Savings,9
4028,a_712,Checking,4
4029,a_2731,Savings,7
4030,a_2732,Checking,7
4031,a_2733,Savings,10
4032,a_1412,Checking,0
4033,a_2649,Savings,5
4034,a_2734,Checking,3
4035,a_2735,Savings,8
4036,a_2736,Checking,3
4037,a_2737,Savings,8
4038,a_98,Checking,9
4039,a_2738,Savings,0
4040,a_1319,Checking,2
4041,a_460,Savings,1
4042,a_2739,Checking,4
4043,a_2454,Savings,4
4044,a_75,Checking,9
4045,a_2581,Savings,0
4046,a_2728,Checking,9
4047,a_1298,Savings,2
4048,a_888,Checking,1
4049,a_1138,Savings,8
4050,a_504,Checking,2
4051,a_2740,Savings,10
4052,a_2741,Checking,7
4053,a_704,Savings,7
4054,a_1478,Checking,9
4055,a_1643,Savings,5
4056,a_1831,Checking,4
4057,a_1147,Savings,1
4058,a_2742,Checking,2
4059,a_2743,Savings,4
4060,a_2744,Checking,10
4061,a_2745,Savings,10
4062,a_2365,Checking,10
4063,a_2600,Savings,1
4064,a_773,Checking,4
4065,a_2746,Savings,8
4066,a_1361,Checking,2
4067,a_2747,Savings,4
4068,a_2748,Checking,6
4069,a_2749,Savings,1
4070,a_1393,Checking,10
4071,a_2750,Savings,3
4072,a_1815,Checking,4
4073,a_2751,Savings,10
4074,a_1149,Checking,6
4075,a_2752,Savings,5
4076,a_2753,Checking,5
4077,a_2754,Savings,8
4078,a_1651,Checking,6
4079,a_1284,Savings,9
4080,a_2755,Checking,5
4081,a_2756,Savings,9
4082,a_1073,Checking,8
4083,a_2757,Savings,1
4084,a_2758,Checking,8
4085,a_732,Savings,8
4086,a_2759,Checking,1
4087,a_1054,Savings,2
4088,a_2596,Checking,9
4089,a_1310,Savings,1
4090,a_231,Checking,10
4091,a_2760,Savings,8
4092,a_2761,Checking,4
4093,a_2762,Savings,2
4094,a_2710,Checking,5
4095,a_2763,Savings,10
4096,a_278,Checking,3
4097,a_2764,Savings,1
4098,a_2765,Checking,1
4099,a_2730,Savings,9
4100,a_2766,Checking,5
4101,a_2767,Savings,2
4102,a_2768,Checking,10
4103,a_1052,Savings,2
4104,a_832,Checking,0
4105,a_2769,Savings,4
4106,a_2770,Checking,7
4107,a_2771,Savings,7
4108,a_1327,Checking,10
4109,a_2772,Savings,2
4110,a_2773,Checking,10
4111,a_2774,Savings,3
4112,a_66,Checking,3
4113,a_1104,Savings,9
4114,a_1957,Checking,7
4115,a_845,Savings,5
4116,a_294,Checking,4
4117,a_2775,Savings,0
4118,a_425,Checking,2
4119,a_1012,Savings,9
4120,a_2776,Checking,9
4121,a_2777,Savings,9
4122,a_2778,Checking,7
4123,a_432,Savings,3
4124,a_2779,Checking,1
4125,a_1420,Savings,0
4126,a_1761,Checking,10
4127,a_8,Savings,7
4128,a_2780,Checking,4
4129,a_2781,Savings,3
4130,a_2782,Checking,10
4131,a_2266,Savings,0
4132,a_1172,Checking,7
4133,a_2783,Savings,2
4134,a_1544,Checking,2
4135,a_75,Savings,9
4136,a_2784,Checking,0
4137,a_2785,Savings,7
4138,a_66,Checking,3
4139,a_2786,Savings,0
4140,a_1933,Checking,7
4141,a_2787,Savings,9
4142,a_1298,Checking,2
4143,a_2095,Savings,0
4144,a_957,Checking,5
4145,a_2788,Savings,10
4146,a_2789,Checking,8
4147,a_2790,Savings,7
4148,a_2791,Checking,6
4149,a_2792,Savings,9
