trxn_id,cash_direction,transaction_type,amount,other_party_id,institution_id,xceed_rf_score,isFraud
12776,CashIn,ACH,22808,4928,18,8,0
12777,CashIn,ACH,945200,7353,3,8,0
12778,CashOut,ACH,48546,3471841,18,2,0
12779,CashIn,ACH,63288,1453148,15,8,0
12780,CashIn,ACH,71480,5388,7,7,0
12781,CashIn,ACH,259072,3905,43,3,0
12782,CashIn,ACH,18492,4928,18,9,1
12783,CashIn,ACH,24494,4974,3,4,0
12784,CashIn,ACH,6873,72679,6,2,0
12785,CashIn,Wire,167300,36944,280,0,0
12786,CashIn,ACH,5647,33568,43,0,0
12787,CashOut,ACH,59497,3476340,5,7,0
12788,CashIn,ACH,76304,4928,18,3,0
12789,CashIn,ACH,13157,4376826,3,0,0
12790,CashIn,ACH,245278,4928,18,9,1
12791,CashOut,ACH,26,14926,3,10,1
12792,CashIn,ACH,133700,2831316,194,10,1
12793,CashIn,ACH,25795,4928,18,0,0
12794,CashIn,ACH,50690,3634,12,9,1
12795,CashIn,ACH,174,6228,345,10,1
12796,CashIn,ACH,36800,4248836,142,10,1
12797,CashIn,ACH,16263,4272311,43,3,0
12798,CashIn,ACH,2028,4928,18,1,0
12799,CashIn,ACH,43219,4928,18,2,0
12800,CashIn,ACH,1890,4928,18,0,0
12801,CashIn,ACH,200000,7353,3,2,0
12802,CashIn,ACH,48696,4928,18,4,0
12803,CashIn,ACH,11823,4928,18,3,0
12804,CashIn,ACH,6638,4272311,43,1,0
12805,CashIn,Wire,55500,4946984,523,6,0
12806,CashOut,ACH,25722,12412,18,2,0
12807,CashIn,ACH,81834,864866,3,0,0
12808,CashIn,ACH,115684,4585734,81822,9,1
12809,CashIn,ACH,53460,785,43,0,0
12810,CashIn,ACH,102000,4931915,1,6,0
12811,CashIn,ACH,218128,3495657,244,6,0
12812,CashIn,ACH,378686,4928,18,2,0
12813,CashIn,ACH,145000,4935579,1,5,0
12814,CashIn,ACH,517,74943,43,9,1
12815,CashIn,ACH,1918,1453148,15,1,0
12816,CashIn,ACH,407381,4928,18,10,1
12817,CashIn,ACH,307721,4928,18,3,0
12818,CashIn,ACH,1443,1453148,15,3,0
12819,CashOut,ACH,72500,12124,3,2,0
12820,CashIn,Wire,4197400,2610439,2077,0,0
12821,CashIn,ACH,64347,273262,10,8,0
12822,CashIn,ACH,47700,456,2804,2,0
12823,CashIn,ACH,32665,4928,18,9,1
12824,CashIn,Wire,59100,1473200,3318,2,0
12825,CashIn,ACH,1037291,7812,49,5,0
12826,CashIn,ACH,6011,4585734,81822,7,0
12827,CashIn,Wire,6028432,4939119,498,10,1
12828,CashOut,ACH,305,3468017,55,4,0
12829,CashIn,ACH,5815,1453148,15,6,0
12830,CashOut,ACH,244381,3468489,1984,10,1
12831,CashIn,ACH,101005,1453148,15,7,0
12832,CashIn,ACH,3163,72679,6,0,0
12833,CashIn,ACH,17780,4928,18,0,0
12834,CashIn,ACH,118000,7353,3,0,0
12835,CashOut,ACH,2899,1869505,3,2,0
12836,CashIn,ACH,4727,4272311,43,1,0
12837,CashIn,ACH,448,1453148,15,8,0
12838,CashIn,ACH,334672,4928,18,4,0
12839,CashIn,ACH,40000,69318,3,6,0
12840,CashIn,Wire,1916730,3543254,575,2,0
12841,CashIn,ACH,3754,72679,6,8,0
12842,CashIn,ACH,1536,408916,18,0,0
12843,CashIn,ACH,525748,7353,3,9,1
12844,CashIn,ACH,998,1453148,15,3,0
12845,CashIn,Wire,20000,4374598,4305,1,0
12846,CashOut,ACH,53018,3430629,11,3,0
12847,CashIn,ACH,3001,4928,18,10,1
12848,CashIn,ACH,15000,2654091,2,9,1
12849,CashIn,ACH,6227,4928,18,7,0
12850,CashOut,ACH,100000,3426662,18,4,0
12851,CashIn,ACH,2434,1453148,15,4,0
12852,CashIn,ACH,43679,7353,3,9,1
12853,CashIn,ACH,71466,2268251,110146,6,0
12854,CashIn,ACH,2241,4272311,43,8,0
12855,CashIn,ACH,60500,456,2804,6,0
12856,CashOut,ACH,13989,4413,3,2,0
12857,CashIn,ACH,331738,1508201,2,4,0
12858,CashIn,ACH,1137513,4928,18,3,0
12859,CashIn,ACH,49205,1453148,15,8,0
12860,CashOut,ACH,280000,3426358,3,9,1
12861,CashOut,ACH,36350,162711,18,4,0
12862,CashIn,ACH,77705,4928,18,10,1
12863,CashIn,ACH,37475,4928,18,5,0
12864,CashIn,ACH,7800,4376826,3,9,1
12865,CashIn,ACH,1137352,4562,31,10,1
12866,CashIn,ACH,312287,6228,345,1,0
12867,CashOut,Wire,82419393,9668,146,5,0
12868,CashIn,Wire,147432,4081995,71,0,0
12869,CashIn,ACH,1798193,7353,3,9,1
12870,CashIn,ACH,8961,4000,3,7,0
12871,CashIn,ACH,42000,5388,7,4,0
12872,CashIn,ACH,86843,4928,18,9,1
12873,CashIn,ACH,6350,483,3,9,1
12874,CashIn,Wire,4000102,4836497,16110,7,0
12875,CashIn,ACH,57318,4928,18,1,0
12876,CashIn,Wire,736700,2861600,280,0,0
12877,CashIn,ACH,2008,4928,18,10,1
12878,CashIn,ACH,209700,75791,13,2,0
12879,CashIn,ACH,81869,4928,18,2,0
12880,CashIn,Wire,1250000,4855605,71,4,0
12881,CashOut,ACH,399,3426887,3,0,0
12882,CashIn,Wire,996450,4758215,48977,10,1
12883,CashIn,Wire,2000000,3486922,239,6,0
12884,CashIn,ACH,20996,4928,18,10,1
12885,CashIn,ACH,143169,4928,18,6,0
12886,CashIn,ACH,138502,79,3,3,0
12887,CashIn,ACH,46216,6228,345,6,0
12888,CashIn,ACH,1354292,4928,18,2,0
12889,CashIn,ACH,114211,4928,18,5,0
12890,CashIn,ACH,10000,4917350,1,1,0
12891,CashIn,ACH,11800,4376826,3,0,0
12892,CashIn,ACH,195126,2597939,3,4,0
12893,CashIn,ACH,17443,4928,18,1,0
12894,CashIn,Wire,61000,3817389,3595,9,1
12895,CashIn,ACH,3693,4928,18,2,0
12896,CashIn,ACH,2298984,4928,18,3,0
12897,CashIn,ACH,37900,1894253,78,7,0
12898,CashIn,ACH,387343,4928,18,1,0
12899,CashIn,ACH,20238,4928,18,0,0
12900,CashIn,ACH,9608,4376826,3,1,0
12901,CashIn,ACH,2191000,2268251,110146,7,0
12902,CashIn,ACH,13928,4928,18,2,0
12903,CashIn,ACH,6782,4928,18,7,0
12904,CashOut,ACH,1199466,3427206,76,10,1
12905,CashIn,Wire,24159028,3643318,565,5,0
12906,CashIn,ACH,26716,4928,18,8,0
12907,CashIn,ACH,330719,4928,18,5,0
12908,CashIn,ACH,12268,1453148,15,9,1
12909,CashIn,ACH,49468,7274,12,0,0
12910,CashIn,ACH,267,1453148,15,8,0
12911,CashIn,ACH,169808,7353,3,8,0
12912,CashIn,Wire,7005281,6477,239,3,0
12913,CashIn,ACH,218744,6228,345,0,0
12914,CashIn,ACH,273727,163658,43,7,0
12915,CashIn,ACH,59426,1453148,15,3,0
12916,CashOut,ACH,51687,3433293,6,0,0
12917,CashIn,Wire,164250,4241521,722,7,0
12918,CashIn,ACH,9228,1453148,15,6,0
12919,CashIn,ACH,18627,4272311,43,8,0
12920,CashIn,ACH,260554,4928,18,2,0
12921,CashIn,ACH,264773,79,3,9,1
12922,CashOut,ACH,21242,12412,18,5,0
12923,CashIn,ACH,94518,4928,18,2,0
12924,CashIn,ACH,107117,4928,18,8,0
12925,CashIn,ACH,32079,6228,345,0,0
12926,CashOut,ACH,23637,7812,49,7,0
12927,CashIn,ACH,3480,1453148,15,7,0
12928,CashIn,ACH,56400,3630,10,3,0
12929,CashIn,ACH,106573,4928,18,0,0
12930,CashIn,Wire,586872,157708,313,1,0
12931,CashIn,ACH,750001,4928,18,1,0
12932,CashIn,ACH,103704,4928,18,8,0
12933,CashIn,ACH,394708,4928,18,4,0
12934,CashIn,Wire,594224,472008,146,9,1
12935,CashIn,ACH,9136,72679,6,1,0
12936,CashOut,ACH,80000,3922957,3,7,0
12937,CashIn,Wire,329100,2170318,4394,9,1
12938,CashIn,Wire,241000,4968572,525,5,0
12939,CashIn,ACH,2250,5112,17,6,0
12940,CashIn,ACH,5689,4585734,81822,7,0
12941,CashIn,ACH,41937,4272311,43,8,0
12942,CashIn,ACH,111400,2654091,2,3,0
12943,CashIn,ACH,4272,15591,2,3,0
12944,CashIn,ACH,5075,1453148,15,2,0
12945,CashOut,ACH,29608,3426375,122,8,0
12946,CashIn,ACH,300933,4928,18,2,0
12947,CashIn,ACH,104402,4928,18,0,0
12948,CashIn,ACH,737,4928,18,9,1
12949,CashIn,ACH,11903,4928,18,8,0
12950,CashIn,ACH,90229,4928,18,1,0
12951,CashIn,ACH,9038,4928,18,1,0
12952,CashIn,ACH,18701,4928,18,2,0
12953,CashIn,ACH,1707,4928,18,6,0
12954,CashIn,ACH,5505,1453148,15,10,1
12955,CashIn,ACH,1300,12124,3,9,1
12956,CashIn,ACH,600,4000,3,0,0
12957,CashIn,Wire,171063,157708,313,1,0
12958,CashIn,ACH,19006,4000,3,3,0
12959,CashIn,ACH,2077768,4928,18,2,0
12960,CashIn,ACH,42626,4928,18,1,0
12961,CashIn,ACH,916849,4760765,3,0,0
12962,CashIn,ACH,6824,72679,6,3,0
12963,CashIn,ACH,62985,6228,345,8,0
12964,CashOut,ACH,1434,4959427,1,5,0
12965,CashIn,ACH,334364,4928,18,4,0
12966,CashIn,ACH,4016,72679,6,3,0
12967,CashIn,ACH,3850000,7353,3,9,1
12968,CashIn,ACH,1618564,4928,18,0,0
12969,CashIn,ACH,4535,4272311,43,9,1
12970,CashIn,ACH,11668,4928,18,5,0
12971,CashIn,ACH,63972,1453148,15,10,1
12972,CashIn,ACH,55428,4928,18,4,0
12973,CashIn,ACH,4791,72679,6,3,0
12974,CashIn,ACH,200000,4917441,1,1,0
12975,CashIn,ACH,56355,4928,18,0,0
12976,CashIn,ACH,77858,4928,18,2,0
12977,CashIn,ACH,5651500,4945378,3,9,1
12978,CashIn,ACH,2980,4974,3,9,1
12979,CashIn,ACH,200055,4562,31,2,0
12980,CashIn,ACH,620000,7353,3,3,0
12981,CashIn,ACH,78467,71846,3,10,1
12982,CashIn,ACH,7012,4928,18,5,0
12983,CashOut,ACH,221692,1601690,6,0,0
12984,CashOut,Wire,9867873,2892324,179,9,1
12985,CashIn,ACH,199884,4272311,43,5,0
12986,CashIn,ACH,138198,2197441,18,7,0
12987,CashOut,ACH,9200,3427177,1973,5,0
12988,CashOut,ACH,42815,12412,18,1,0
12989,CashIn,ACH,3395,7353,3,5,0
12990,CashOut,ACH,280380,1601690,6,4,0
12991,CashIn,ACH,8239736,4928,18,7,0
12992,CashIn,ACH,250512,4928,18,3,0
12993,CashIn,ACH,4026,4928,18,8,0
12994,CashIn,ACH,887,1453148,15,7,0
12995,CashIn,ACH,29185,1453148,15,6,0
12996,CashIn,Wire,979309,472008,146,0,0
12997,CashIn,ACH,51865,4442940,6,10,1
12998,CashIn,ACH,7377,72679,6,3,0
12999,CashIn,ACH,3067,72679,6,4,0
13000,CashIn,ACH,30190,4928,18,10,1
13001,CashIn,ACH,6442,4585734,81822,5,0
13002,CashIn,ACH,343833,382,18,10,1
13003,CashIn,ACH,3,14926,3,2,0
13004,CashIn,ACH,14219,4928,18,2,0
13005,CashIn,Wire,200281,4754202,50,0,0
13006,CashIn,ACH,260500,216,11078,8,0
13007,CashIn,ACH,689134,4928,18,7,0
13008,CashIn,ACH,26354,4928,18,0,0
13009,CashIn,ACH,1040,4928,18,2,0
13010,CashOut,ACH,52892,3390944,18,7,0
13011,CashIn,ACH,219761,4928,18,2,0
13012,CashIn,ACH,868646,4928,18,0,0
13013,CashIn,ACH,27110,4928,18,6,0
13014,CashIn,ACH,3811,4000,3,2,0
13015,CashIn,ACH,1785,1453148,15,2,0
13016,CashOut,ACH,280380,1601690,6,8,0
13017,CashIn,Wire,2637000,2669729,594,9,1
13018,CashIn,Wire,500000,4939097,50,8,0
13019,CashOut,ACH,312355,7642,78,6,0
13020,CashIn,ACH,1986,4928,18,7,0
13021,CashOut,ACH,8852,3426725,2,1,0
13022,CashIn,ACH,1000,3267,509,10,1
13023,CashIn,ACH,121375,2597939,3,4,0
13024,CashIn,ACH,552289,4928,18,7,0
13025,CashIn,ACH,687133,1797623,73,2,0
13026,CashIn,Wire,414000,4232795,71,7,0
13027,CashIn,ACH,8680,4928,18,0,0
13028,CashIn,ACH,2525,6228,345,8,0
13029,CashIn,ACH,85181,1705388,440,8,0
13030,CashIn,ACH,1984,4272311,43,9,1
13031,CashIn,ACH,28519,4928,18,1,0
13032,CashIn,ACH,4341,4928,18,1,0
13033,CashIn,ACH,41436,4928,18,8,0
13034,CashIn,ACH,14446,72679,6,6,0
13035,CashIn,ACH,1,125729,18,0,0
13036,CashIn,ACH,45114,7353,3,10,1
13037,CashIn,Wire,9997500,4951101,523,2,0
13038,CashIn,ACH,2937,4413,3,8,0
13039,CashIn,ACH,119634,4928,18,4,0
13040,CashIn,ACH,15411,4974,3,5,0
13041,CashOut,ACH,3484,4939419,1,8,0
13042,CashOut,ACH,10000,4940335,1,1,0
13043,CashIn,ACH,19006,4000,3,0,0
13044,CashIn,ACH,32718,1453148,15,1,0
13045,CashIn,ACH,28000,5388,7,0,0
13046,CashIn,ACH,28789,4585734,81822,4,0
13047,CashIn,ACH,2280,1453148,15,7,0
13048,CashIn,ACH,178570,4928,18,2,0
13049,CashOut,ACH,33404,3427111,76,10,1
13050,CashOut,ACH,14642,3426621,10,8,0
13051,CashIn,ACH,1,4928,18,3,0
13052,CashIn,ACH,6465,4272311,43,1,0
13053,CashIn,ACH,12,14926,3,5,0
13054,CashIn,ACH,3440,4928,18,10,1
13055,CashIn,ACH,6421,4974,3,5,0
13056,CashIn,ACH,448,75,16,4,0
13057,CashOut,ACH,62216,3426419,3,10,1
13058,CashIn,ACH,14554,4928,18,1,0
13059,CashIn,Wire,622250,4927101,4121,5,0
13060,CashOut,Wire,39276584,1704403,226,1,0
13061,CashIn,ACH,2903,72679,6,1,0
13062,CashIn,ACH,12832,4376826,3,10,1
13063,CashIn,ACH,593,1453148,15,0,0
13064,CashIn,ACH,2775,1453148,15,9,1
13065,CashIn,ACH,14506,6228,345,3,0
13066,CashIn,ACH,2014,4272311,43,1,0
13067,CashIn,ACH,41621,4928,18,0,0
13068,CashIn,Wire,279000,4942324,525,3,0
13069,CashIn,ACH,9884944,4928,18,6,0
13070,CashOut,ACH,42000,4917391,1,0,0
13071,CashIn,ACH,635,1453148,15,6,0
13072,CashIn,ACH,9241,4928,18,4,0
13073,CashIn,ACH,70000,7353,3,7,0
13074,CashIn,ACH,258490,3905,43,8,0
13075,CashOut,ACH,10700,3426887,18,4,0
13076,CashIn,ACH,443807,75462,192,0,0
13077,CashIn,ACH,2044875,4928,18,0,0
13078,CashIn,Wire,192000,4966243,554,7,0
13079,CashIn,ACH,321304,4928,18,4,0
13080,CashIn,ACH,12,31356,3,5,0
13081,CashIn,ACH,84317,4928,18,4,0
13082,CashIn,Wire,1100372,4285597,2082,1,0
13083,CashIn,ACH,38500,1894253,78,4,0
13084,CashIn,ACH,8605,1453148,15,10,1
13085,CashIn,ACH,27457,4272311,43,9,1
13086,CashIn,ACH,2222,1453148,15,1,0
13087,CashIn,Wire,2608593,472008,146,3,0
13088,CashIn,ACH,3573,4585734,81822,10,1
13089,CashIn,ACH,121049,72679,6,9,1
13090,CashIn,ACH,1704,4272311,43,5,0
13091,CashIn,Wire,1940100,4392181,3539,6,0
13092,CashOut,ACH,238136,79,3,10,1
13093,CashIn,Wire,157717,157708,313,6,0
13094,CashOut,ACH,11914,12412,18,5,0
13095,CashIn,ACH,5666,4928,18,0,0
13096,CashIn,ACH,104940,4928,18,2,0
13097,CashIn,ACH,108329,4928,18,9,1
13098,CashIn,ACH,13660,22393,192,8,0
13099,CashIn,ACH,1063,2871097,4201,5,0
13100,CashIn,ACH,27117,3972,3,5,0
13101,CashIn,ACH,1000000,7353,3,8,0
13102,CashIn,ACH,7,14926,3,0,0
13103,CashIn,ACH,10400,4376826,3,10,1
13104,CashOut,ACH,10000,3426375,122,4,0
13105,CashIn,ACH,6831,4928,18,6,0
13106,CashIn,Wire,58846,1728156,3414,3,0
13107,CashOut,ACH,5369,4269784,12,0,0
13108,CashIn,ACH,2790,4928,18,3,0
13109,CashIn,ACH,44072,4928,18,4,0
13110,CashOut,ACH,89482,4957580,1,10,1
13111,CashIn,ACH,16753,6228,345,2,0
13112,CashIn,ACH,9148,4272311,43,6,0
13113,CashIn,Wire,9260163,1789425,855,9,1
13114,CashIn,ACH,40410,4928,18,1,0
13115,CashIn,ACH,6744,72679,6,1,0
13116,CashIn,ACH,24052,4928,18,1,0
13117,CashIn,ACH,5557,1453148,15,1,0
13118,CashIn,ACH,8863,6228,345,10,1
13119,CashIn,ACH,234958,4928,18,3,0
13120,CashIn,ACH,2231,6228,345,2,0
13121,CashIn,ACH,9000,483,3,6,0
13122,CashIn,ACH,5827351,4928,18,5,0
13123,CashOut,ACH,159913,1709705,1873,9,1
13124,CashIn,ACH,69993,12866,2,9,1
13125,CashIn,ACH,15499,72679,6,5,0
13126,CashOut,ACH,2030,3790013,220,5,0
13127,CashIn,ACH,2596,1453148,15,3,0
13128,CashOut,ACH,2305832,13183,18,8,0
13129,CashIn,ACH,22840,4928,18,6,0
13130,CashIn,Wire,2227600,2419032,71,8,0
13131,CashIn,ACH,117473,7642,78,2,0
13132,CashIn,Wire,2055000,796825,533,5,0
13133,CashOut,ACH,16000,3004381,18,2,0
13134,CashIn,ACH,6088,1453148,15,1,0
13135,CashIn,ACH,58101,4928,18,5,0
13136,CashIn,ACH,53223,1453148,15,0,0
13137,CashIn,ACH,2549,4928,18,4,0
13138,CashIn,Wire,312779,157708,313,5,0
13139,CashIn,ACH,18085,4928,18,0,0
13140,CashIn,ACH,335542,4928,18,1,0
13141,CashIn,ACH,100578,7353,3,1,0
13142,CashIn,Wire,542800,2736905,239,5,0
13143,CashIn,ACH,21000,4928482,1,6,0
13144,CashIn,ACH,76223,4928,18,8,0
13145,CashIn,ACH,68363,4928,18,4,0
13146,CashIn,ACH,2809,72679,6,7,0
13147,CashIn,ACH,5659,72679,6,6,0
13148,CashIn,ACH,159403,4928,18,4,0
13149,CashIn,ACH,75713,4928,18,3,0
13150,CashIn,ACH,201145,4928,18,10,1
13151,CashIn,ACH,61100,4469013,2,10,1
13152,CashIn,ACH,345,1453148,15,5,0
13153,CashIn,Wire,537033,4499188,575,0,0
13154,CashIn,ACH,266803,75462,192,3,0
13155,CashIn,ACH,23719,1453148,15,4,0
13156,CashIn,ACH,11800,4376826,3,8,0
13157,CashIn,ACH,40000,4915095,1,9,1
13158,CashIn,Wire,1005940,4061476,603,3,0
13159,CashIn,ACH,43744,6228,345,1,0
13160,CashIn,ACH,3542,4928,18,3,0
13161,CashIn,ACH,38508,4928,18,4,0
13162,CashIn,Wire,14950,1510447,505,7,0
13163,CashOut,Wire,290546381,3612133,186,1,0
13164,CashIn,ACH,75596,7353,3,8,0
13165,CashIn,ACH,1993,4928,18,0,0
13166,CashIn,ACH,287674,54031,6,2,0
13167,CashIn,ACH,3602,1453148,15,2,0
13168,CashIn,Wire,1828500,4924596,71,6,0
13169,CashIn,ACH,60047,75462,192,8,0
13170,CashIn,ACH,72361,565953,43,4,0
13171,CashIn,ACH,83189,4928,18,9,1
13172,CashIn,ACH,186481,4928,18,0,0
13173,CashIn,ACH,277,1453148,15,3,0
13174,CashIn,ACH,21500,7353,3,9,1
13175,CashIn,Wire,69900,4934901,2204,3,0
13176,CashIn,Wire,1500000,4937288,161,5,0
13177,CashIn,ACH,789,4928,18,7,0
13178,CashIn,ACH,1428,4928,18,0,0
13179,CashIn,Wire,1164947,205394,117,5,0
13180,CashIn,Wire,16500,4929505,239,2,0
13181,CashIn,ACH,2890,4272311,43,9,1
13182,CashIn,ACH,26054,4928,18,0,0
13183,CashIn,ACH,4296,1453148,15,7,0
13184,CashIn,ACH,669284,4928,18,9,1
13185,CashIn,ACH,89500,216,11078,6,0
13186,CashIn,ACH,5448,1453148,15,4,0
13187,CashIn,ACH,53617,4928,18,3,0
13188,CashOut,ACH,230911,3433793,6,7,0
13189,CashIn,ACH,6,31356,3,7,0
13190,CashIn,ACH,11710,75462,192,9,1
13191,CashIn,Wire,1250000,3357667,651,4,0
13192,CashOut,ACH,126129,1601690,6,7,0
13193,CashIn,Wire,2215282,3886524,161,6,0
13194,CashIn,Wire,399150,2833018,579,7,0
13195,CashIn,Wire,145122,4754202,50,5,0
13196,CashIn,ACH,4162,4928,18,2,0
13197,CashIn,ACH,4368123,4928,18,4,0
13198,CashIn,ACH,123385,15848,192,8,0
13199,CashOut,ACH,1249723,3426419,3,8,0
13200,CashIn,ACH,3379,4585734,81822,7,0
13201,CashIn,ACH,250000,24527,3,6,0
13202,CashIn,Wire,483801,4754202,50,8,0
13203,CashIn,ACH,40000,5612,11,9,1
13204,CashIn,ACH,13,4942037,1,10,1
13205,CashIn,Wire,1018500,4648544,871,2,0
13206,CashIn,ACH,2516,1453148,15,10,1
13207,CashIn,ACH,303705,4928,18,1,0
13208,CashIn,ACH,67292,4928,18,0,0
13209,CashIn,ACH,134211,4928,18,4,0
13210,CashIn,ACH,1,4928,18,6,0
13211,CashIn,ACH,34294,4928,18,2,0
13212,CashIn,ACH,1721933,4928,18,8,0
13213,CashOut,ACH,2844807,2586563,208,3,0
13214,CashIn,ACH,131000,483,3,5,0
13215,CashIn,Wire,87000,4082633,925,2,0
13216,CashIn,Wire,1309857,157708,313,2,0
13217,CashIn,ACH,60416,4928,18,5,0
13218,CashIn,ACH,7577,4928,18,0,0
13219,CashIn,ACH,1050827,4928,18,7,0
13220,CashOut,ACH,1041040,3440748,2,1,0
13221,CashIn,ACH,150572,4928,18,1,0
13222,CashIn,ACH,325,1453148,15,6,0
13223,CashOut,ACH,5000,3799707,3,3,0
13224,CashIn,ACH,1749,4272311,43,1,0
13225,CashIn,ACH,996,1453148,15,6,0
13226,CashIn,ACH,14192,72679,6,7,0
13227,CashIn,ACH,5138157,71846,3,8,0
13228,CashIn,Wire,2028880,2134783,652,10,1
13229,CashIn,Wire,2732475,3620504,2207,5,0
13230,CashIn,ACH,207500,2179,2,8,0
13231,CashIn,ACH,155653,4928,18,10,1
13232,CashIn,ACH,1089732,12664,18,2,0
13233,CashIn,Wire,2081996,157708,313,2,0
13234,CashIn,Wire,4039212,1183629,523,5,0
13235,CashIn,ACH,54449,2045841,2,7,0
13236,CashIn,Wire,511906,472008,146,7,0
13237,CashIn,ACH,102225,4928,18,3,0
13238,CashIn,Wire,24000,4801288,3250,10,1
13239,CashIn,ACH,10000,2922817,18,2,0
13240,CashIn,Wire,327500,2464874,523,0,0
13241,CashIn,ACH,2903,72679,6,6,0
13242,CashIn,ACH,13407,4928,18,7,0
13243,CashOut,ACH,213378,3433660,75,7,0
13244,CashIn,ACH,1986790,7353,3,0,0
13245,CashIn,ACH,91950,3680629,2821,6,0
13246,CashIn,ACH,6201,1453148,15,2,0
13247,CashIn,Wire,334500,3475096,71,2,0
13248,CashIn,ACH,2871,1453148,15,0,0
13249,CashIn,ACH,82716,4928,18,9,1
13250,CashOut,ACH,58500,3426339,122,9,1
13251,CashIn,ACH,7284,4928,18,2,0
13252,CashIn,ACH,35610,4928,18,6,0
13253,CashIn,Wire,5000000,1684887,224,1,0
13254,CashIn,Wire,1171804,101967,499,8,0
13255,CashOut,ACH,8960,1926161,3,2,0
13256,CashIn,ACH,1919,1453148,15,7,0
13257,CashIn,ACH,14067,4928,18,7,0
13258,CashIn,ACH,1296431,4928,18,1,0
13259,CashIn,ACH,437502,3988600,183,9,1
13260,CashIn,ACH,29676,6228,345,6,0
13261,CashIn,ACH,159362,7353,3,9,1
13262,CashIn,ACH,112852,4928,18,8,0
13263,CashIn,ACH,1000,4928418,1,3,0
13264,CashIn,ACH,230998,7248,3,4,0
13265,CashIn,ACH,1200,5388,7,4,0
13266,CashOut,ACH,5233,3426887,3,4,0
13267,CashIn,Wire,2578617,4918822,726,5,0
13268,CashIn,ACH,937000,7353,3,4,0
13269,CashIn,ACH,962238,7353,3,4,0
13270,CashIn,ACH,18467,4928,18,2,0
13271,CashOut,ACH,66306,1894253,78,5,0
13272,CashIn,ACH,261736,4711910,192,2,0
13273,CashOut,ACH,52536,3445601,1873,8,0
13274,CashIn,ACH,13739,1453148,15,0,0
13275,CashIn,Wire,1081000,2132048,6702,0,0
13276,CashIn,ACH,3420,22393,192,8,0
13277,CashIn,ACH,2714000,5388,7,10,1
13278,CashIn,ACH,255,1453148,15,5,0
13279,CashIn,ACH,9851,75462,192,0,0
13280,CashIn,ACH,4334,4928,18,7,0
13281,CashIn,ACH,5143,72679,6,3,0
13282,CashIn,ACH,21317,4928,18,3,0
13283,CashIn,ACH,5966,1894253,78,3,0
13284,CashIn,ACH,36436,1453148,15,7,0
13285,CashOut,ACH,625978,3468121,1831,3,0
13286,CashIn,ACH,32155,1453148,15,5,0
13287,CashIn,ACH,5652,4272311,43,2,0
13288,CashIn,ACH,43607,7353,3,0,0
13289,CashIn,ACH,425,1453148,15,4,0
13290,CashIn,ACH,10000,5388,7,2,0
13291,CashIn,ACH,534708,79,3,2,0
13292,CashIn,ACH,5344,4376826,3,10,1
13293,CashIn,ACH,86740,4928,18,1,0
13294,CashIn,ACH,46142,4585734,81822,3,0
13295,CashIn,ACH,29999,4000,3,3,0
13296,CashIn,ACH,301500,7353,3,2,0
13297,CashIn,Wire,900000,4934909,25871,0,0
13298,CashIn,Wire,3582208,1682318,508,4,0
13299,CashIn,ACH,127600,2654091,2,6,0
13300,CashIn,ACH,301015,4928,18,10,1
13301,CashIn,ACH,7906,4928,18,10,1
13302,CashIn,ACH,1406088,2955861,205,2,0
13303,CashIn,ACH,2185,72679,6,8,0
13304,CashIn,ACH,329723,4928,18,2,0
13305,CashIn,Wire,1406400,4918598,525,8,0
13306,CashIn,ACH,107111,3638,13,0,0
13307,CashIn,ACH,14206,565953,43,8,0
13308,CashIn,ACH,79,4272311,43,7,0
13309,CashIn,ACH,332,4928,18,7,0
13310,CashIn,ACH,37670,3634,12,5,0
13311,CashIn,ACH,11806,4974,3,5,0
13312,CashIn,ACH,97420,4413,3,3,0
13313,CashIn,ACH,4,14926,3,0,0
13314,CashIn,ACH,4000,4939264,1,4,0
13315,CashIn,ACH,37374,4585734,81822,3,0
13316,CashIn,ACH,248387,4928,18,5,0
13317,CashIn,ACH,1694,4928,18,0,0
13318,CashIn,Wire,634300,4929421,71,6,0
13319,CashIn,ACH,3483,4928,18,10,1
13320,CashIn,ACH,7046,4928,18,5,0
13321,CashIn,ACH,253725,3267,509,4,0
13322,CashIn,ACH,2380012,69190,78,2,0
13323,CashOut,ACH,31,14926,3,5,0
13324,CashIn,ACH,630124,4928,18,1,0
13325,CashIn,ACH,57835,1453148,15,2,0
13326,CashIn,ACH,847112,7353,3,5,0
13327,CashIn,ACH,2140124,4928,18,1,0
13328,CashOut,ACH,140774,3426978,3,7,0
13329,CashIn,ACH,93889,4272311,43,7,0
13330,CashIn,ACH,292980,75791,13,5,0
13331,CashIn,ACH,28552,4928,18,2,0
13332,CashIn,ACH,946500,7353,3,1,0
13333,CashIn,ACH,1045094,7353,3,1,0
13334,CashIn,ACH,81673,565953,43,10,1
13335,CashIn,ACH,48096,4928,18,10,1
13336,CashIn,Wire,1998000,3515298,239,7,0
13337,CashIn,Wire,2500000,4730971,7295,8,0
13338,CashIn,Wire,865765,4890804,71,4,0
13339,CashIn,ACH,12593,4928,18,10,1
13340,CashIn,ACH,2989,72679,6,9,1
13341,CashIn,ACH,10000,4376826,3,3,0
13342,CashIn,ACH,77800,483,3,6,0
13343,CashIn,ACH,8403,4272311,43,3,0
